reviewText,AspectTerm,Sentiment
"The rooms were clean , comfortable and lovely to look at .",rooms comfort,positive
"There was an computer in the lobby you could pay to use for email , etc .",facilities general,neutral
"Water feels "" thick "" yet silky to swallow .",food style_options,neutral
"Even better , make a large cup and leave the tea bag in longer , refrigerate the extra , and you have a great iced tea to go with your lunch or dinner .",food general,positive
Nice little place in a great location .,location general,positive
"Quirky , but tiny rooms",rooms design_features,negative
Only problems were that the safe was locked upon arrival and the maid took the robe on the 2nd night and didn ' t replace it .,room_amenities general,negative
"The room was comfortable , clean , and tastefully furnished with great attention to detail .",room_amenities design_features,positive
This handheld is made with great quality!  I myself had a Palm M105 which has very similar stats.  The Palm Vx is so much better made and the rechargible battery is awesome!  I would recomend this to anybody who needs to get organized or just likes to play games in school or work!,rechargible battery,positive
It needs to be warmed up a little to make it spreadable .,food general,neutral
The food is ok but repetitive especially if you are staying for 14 days like we were .,food_drinks quality,neutral
rooms are all large and clean and the chamber maid service was excellent . this is a great place to spend our vacation and we will return without any hesitation .,service general,positive
"The dough was much wetter than regular bread ( more like a thick batter ) , and at first I thought I must have made a mistake when I measured the other ingredients .",food style_options,neutral
"It ' s not cheap but with 2 cats a 40 pound bag ( $ 90 including shipping ) lasts me about 12 weeks , so under $ 4 a week per cat , maybe $ 2 more than Purina , $ 1 more than Iams and about the same as Blue or Nutro .",food prices,negative
good value for the money I stayed at the hotel before when it was the Alisa .,hotel prices,positive
I will recommend it to everyone .,food recommendation,positive
It had a mild but bold enough flavor for me that I could drink it in the am and have an afternoon cup when feeling sluggish .,food quality,positive
The hotel is over 500 years old and it seemed like they have not changed the bed linenes and matresses for over 200 years .,room_amenities cleanliness,negative
"Overall , a nice property , but not worth more than $ 160ish per night in my opinion .",hotel prices,negative
But it is still a little salty .,food quality,negative
"The hotel was great ; lots of space , clean , very central to everything in Waikiki , but very quiet too .",hotel cleanliness,positive
"Inconsistent quality, iffy installation in Windows, and diagnostics only in DOS. This is the Linksys LNE100TX. We have plenty of our customer who opt for this card and have ended=up regretting doing so. The price is what initially attracts, but the shabby construction, questionable installation, and high failure rate - not to mention Linksys' horrible customer support.Avoid this one. You're not saving any money buying this card. You're only gaining headaches and dissappointment with the Linksys card.",customer support,negative
My advice is to pick up an alternative brand ' s seasonal premium hot chocolate for the K - cup makers and skip this Green Mountain / Cafe Escapes variety - as these are disappointing at best .,food recommendation,negative
"I tried this to use a fax two floors above my Vonage phone modem with fax outlet and performance was very spotty.  Sometimes it worked, but many times I'd get a ""poor line condition"" error message when I tried to fax.I finally broke down and ran telephone wire to that room through the walls.  It was a pain, but I finally got my fax to work all the time.",wire,negative
I ' ve just stayerd at The Westin hotel in San Francisco wich,hotel general,positive
"and I thought , for price and location , you can ' t beat it .",hotel prices,positive
My Daughter bought these for her children through me. They love them.  I would recommend them to everyone that likes this kind of stuff.,stuff,positive
I stayed here before right after renavations,hotel general,neutral
is a short list :  - stains all over the carpet - hairs and other dirt all over the bathroom - ironboard and iron,room_amenities cleanliness,negative
"could not get both eyes focused at the same time. POOR quality. Really surprised by Bushnell. I assumed the other bad reviews were just flukes, I guess not. Returned them!",quality,negative
Slightly overrated .,hotel general,neutral
Only one thing is you could here the trains in the room,rooms comfort,neutral
Bold and fun !,food general,neutral
"I ' ve tasted many instant coffees , and this is one of the most disgusting ones so far .",food quality,negative
i surly bought it for the sake of a good sprayer but this is a spitter when you press it slow . it spit a strong shot of oil just like a water gun . but when u press it fast and hard it spread little bit good . the best thing in it that it is a glass . i give oil - 1 - 5spitter 2 - 5glass 4 - 5,food general,negative
Sweet but not too sugary sweet .,food quality,positive
A great tablewine .,food general,positive
"Has the kick of wasabi , and the sweet taste of roasted almonds .",food quality,neutral
This is our favorite jerky spice mix and use it so much it was more convenient and much more affordable to order in a large quanity .,food general,positive
"We use Holiday Inns all the time , but this was one of the worst .",hotel general,negative
"A beautiful new hotel building , wonderful one bedroom suite , stunning views from our room and the VIP lounge , and excellent service .",service general,positive
I have bought this particular xylitol gum but never questioned as to where it was made .,food general,neutral
Love the A - Train .,hotel general,positive
"For a cheap pair of outdoor speakers these sound better than the price warrants, and lasted longer than I expected.",sound,positive
These are ok. Sound is ok . I'm not impressed at all but they work. My biggest complaint is they are lose on my head .. So they must be made for a giant head. Can't adjust them smaller.. They cover your whole ear but since they are loose can hear all the background noise so not good for a Dj..,Sound,neutral
"They work, but, the strip only has the second side of Velcro on the end, so you have to wrap the entire thing around the cords before it secures. When the cords aren't all that thick then the tie is loose and doesn't really hold the wires all that well. I should have just spent the money on a roll of tape.",roll of tape,neutral
The woman that makes this stuff knows her food chemistry !,food general,positive
Otherwise this place is a gem and a nice change of pace from the cookie - cutter chains .,hotel general,positive
"The TV was almost on the ceiling , but that didn ' t bother us .",facilities design_features,neutral
I bought this wasabi because I can never get enough of the stuff that comes with the sushi . but beware . . . this stuff is hot !,food quality,neutral
Its smooth and mild with a slight hint of columbian coffee body .,food quality,positive
The only thing that I didn ' t like about this place was the bathroom .,rooms general,negative
I hope they will continue to be available .,food general,neutral
"Maybe it was the milk , but I have tried these on their own too and find that they ' re kind of short on flavor .",food quality,neutral
it was very relaxing good buffet breakfast included and so close to everything .,food_drinks quality,positive
"Worst Hotel ever seen Very old and badly maintained hotel , just tidy .",hotel cleanliness,neutral
"Our room at the back overlooking the terrace was quite small , but functional , and although you could hear noise from other rooms , there was no outside noise at all .",rooms comfort,negative
I ' m getting an RMA number and sending it back along with the pumpkin spice coffee which was also too weak .,food quality,negative
"Telling the front desk attendant about the ants , she seem unconcerned and was suprised this was an issue .",service general,negative
Our 4 nights stay at Grant hotel based on all our expected .,hotel general,positive
The item I received is the kind of soy sauce that they have in restaurants - the ones that don ' t have a screw cap but rather a small hole on each side for pouring .,food style_options,negative
Coffee People really do know how to do coffee and I am always impressed with their selections .,amazon availability,positive
The flavors were minimally pleasant and reminded me of the chips on airlines flights when the choice is chips or pretzels .,food quality,neutral
Seriously lacking This particular Four Seasons property was absolutely forgettable .,hotel general,negative
Title says it all. These are very low quality cables and the female end is a joke. Look for ones that actually cover the male end you plug in and not this cheesy aluminum end like this one has.http://www.amazon.com/gp/product/B001MT1EQM/ref=oh_o04_s00_i00_detailsthis is the cable I went to and it rocked. Worked perfect for reasonable price.  You'll be glad you read this post.  God Bless,cables,negative
"When you pull off the pop top , you can ' t help but get splashed by it .",food general,neutral
It wasn ' t whole but the flavor was the way I liked it .,food style_options,neutral
These hold the cables but they are a pain to roll and unroll...once rolled up the want to keep that formso you have to keep trying to stretch them out from the rolled up form when you try to use them again.,cables,neutral
BUT . . . . . . at the current ( 9 April 2010 ) tarriff of $ 7 .,food prices,neutral
"There is a continental buffet breakfast in the lobby daily and a wine reception in the evening , both complimentary .",food_drinks prices,positive
I ' ll give it 3 - stars on a good day .,hotel quality,neutral
"It is indeed a weird combination , but it works extremely well .",food style_options,neutral
"If you like strong , bold coffee , this is for you .",food quality,neutral
Service in the desk is good and with a smile . De,service general,positive
"The hotel is comfortable , and posesses great character .",hotel comfort,positive
"Maybe we got a lemon.....looking through the binoculars, you get a double image; like the left eye monocular was not pointing in the same direction as the right eye monocular.",binoculars,negative
"Our first room was on the street  was a bit noisy ( there ' s no A / C , so we had the windows open )  .",room_amenities general,negative
"The hotel is a clean but basic hotel , no tea / coffee facilities or hairdryers in the room , the rooms were of a decent size however our room was on the top floor accessed by a very steep spiral staircase , not good after a few drinks !",facilities design_features,negative
"It is delicious , and addicting !",food general,positive
Room had a very musty smell and was damp .,rooms general,negative
"There ' s a distinct but not bad taste at all , and it cuts the "" just fruit "" taste of the smoothie .",food quality,neutral
Very comfortable and clean hotel with a great breakfast buffet,hotel cleanliness,positive
The rooms are fabulous .,rooms general,positive
Hotel seems understaffed for ground maintenace other than golf course .,hotel general,negative
"Clean , comfortable , spacious rooms with friendly bilingual staff .",service general,positive
We were very disappointed !,polarity negative,neutral
"I made one cup and threw it out , VERY DISAPPOINTING .",food general,negative
"Once is enough If this is a 5 - star hotel , I ' m a monkey ' s uncle !",hotel quality,neutral
It ' s not as strong as the name might imply .,food quality,neutral
Colorado honey is mild and not too sweet .,food quality,neutral
"for a sandwich , lunch time , room wasn ' t ready when we arrived , very disappointed !",hotel general,negative
Nice headphones. No noise escapes the headphones to disturb others.  Got them for my daughter's keyboard.  She says the only negative is that they don't have much range of volume but still great for when you want to play  when others are trying to sleep or whatever.,noise,positive
Our room was spacious though and had a seating area as well as sleeping area and nice bathroom .,rooms general,positive
"The only thing I didn ' t care for is the bottle design because it is impossible to pour without it getting some product on the outside of the bottle , leaving a sticky mess .",food style_options,negative
They are large cashews and taste great .,food quality,positive
"Purchased to be used to adjust the volume of my Pro 4AAT phones while snoozing at night, the tiny volume control, no balance, and flimsy construction make these useless for me.At $10, not worth the hassle of returning.Koss should not put their name on such a piece of junk. Next time, I'll pay more and buy something better.",volume control,negative
I had settled into buying Starbucks espresso beans from Costco frankly because of the great price .,food prices,positive
The taste of raspberry is pretty much all I get out of this .,food quality,negative
I was looking for a radio that's good on batteries that I can listen to while going to sleep.This one misses that boat because the sound only comes from one earbud. not acceptable.,sound,negative
"Good value for money , very clean and OK breakfast .",food_drinks quality,neutral
"The cheddar flavor is kind of like different - shaped cheetos , quite tasty .",food style_options,neutral
"The texture is between that of oatmeal and oat bran , which is smooth and creamy .",food style_options,positive
I got a lot of crumbs .,shipment quality,negative
"I guess it ' s a little off the beaten path , but if you have a car you ' ll be all set .",location general,neutral
"I love spicy and bold foods , but the spice here is overwhelming and has such an unpleasant flavor !",food quality,negative
"Very central for business travellers and there is an MTR station below the hotel in Pacific Place , a massive shopping centre but not cheap ! The only slightly negative thing I could say about the hotel is to do with the swimming pool location .",facilities comfort,negative
"The lobby was lovely , there was a full hot breakfast , sodas available during the day , staff was friendly , beds were comfortable and room was clean with marble tiles in entrance and bathroom .",facilities general,positive
The first viking reader I received had a defective eject button.  The second reader would read some PC cards but not others.  The third reader refused to read a second card after the first was removed.  I definately like that the drive treats PC cards like removable media (with no starting and stopping of card services) and if you are a lucky or persistant buyer and they ship you a drive that works this would be a great deal.,eject button,negative
Service was just okay .,service general,neutral
Rooms need some love !,rooms general,negative
"This is not "" rich espresso mellowed by a touch of cream "" .",food general,negative
Our room was a really good size and very comfortable .,rooms comfort,positive
"Died in less than 4 months. I brought this from Amazon.com. Now I have contacted Seagate for warranty purpose. They said I need to ship the item at my expense and wait for 2-4 weeks for replacement (Probably another rectified/refurbished brick). Not worthy, total waste of time and money!Another Chinese garbage.",warranty,negative
The fact that they ' re organic and made with spelt is a big plus also .,food quality,positive
"Cocoa "" is the ingredient on the label of the chocolate peanut butter Clif crunch bars but I found these Clif Crunch snack bars less overly - sweet than many others .",food quality,neutral
"Try the other flavors , they are good but think twice about this one .",food recommendation,neutral
"The basic rooms are small , but adequate for a five - night stay that I had .",rooms design_features,negative
Rooms were a little small with small beds and a small bathroom .,rooms design_features,negative
Works Great. Holds my 40 inch TV effortlessly. Very well built. Definitely worth the price. Easy to install TV to the mount. Has cord clips. TV can be tilted up or down and sideways. Extends from the wall 24 inches. I highly recommend this brand..,install,positive
"We had a beautiful room , very big , with a comfortable bed and a huge bathroom , But this is an old hotel , dated .",rooms design_features,positive
"They are shaped like Smarties candies , but are a bit more crumbly .",food style_options,neutral
Francisco on the activities team had great enthusiasm which made his activities a great experience .,hotel miscellaneous,positive
The fush one smell abit but . . they still love it . .,food quality,negative
"Though the basket was pretty the yummies were described by my sister staying with her as , dry and tasteless .",food general,negative
I ' m thinking of moving over to Blue Buffalo .,food general,negative
It tastes like plastic and nothing like coconut water .,food quality,negative
"the bathtub was so dirty and the room was so stuffy . we were shortchanged , so i called our travel agent by overseas to complain .",rooms cleanliness,negative
"They are shaped like Smarties candies , but are a bit more crumbly .",food style_options,neutral
It adds a depth .,food general,neutral
This hotel is a bit out of downtown Beijing but taxi rides are very inexpensive and taxi cabs were numerous .,location general,neutral
"Sure , the drink tastes fine without it , but this achieves new heights once you agree to spice it up .",food quality,neutral
"They are a bit sweeter than they are chocolate , which is a turn off for me , though the dough has a rich vanilla flavor .",food quality,neutral
Afterwards the coffee tastes ok .,food quality,neutral
"Judging on nutrition and taste alone , I felt like they should have tasted better for the number of calories they had .",food quality,neutral
"This item failed after one month of use.There seem to be two breakers in this item:The first one is tied to the ""reset"" button. This circuit is closest to the shared socket side.The second one is tied to the ""on/off switch"". This circuit is closest to the wall side.The on/off switch is still lit up.However, none of the devices are getting power. The Reset button is useless and does not work.This item will be returned.",Reset button,negative
"Don ' t expect great service , though it is not the worst .",service general,neutral
rooms very basic,rooms design_features,neutral
"I wasn ' t expecting a luxuriously rich chocolate velvety experience or anything from a 100 calorie snack , but these were pretty bad .",food quality,negative
"I love the Chocolate Mint and Peanut butter flavors , but this flavor tasted like vanilla whey .",food quality,negative
"I made mine in a french press , 3 : 30 to 4 minutes brew time for best results .",food general,positive
This black tea is not very strong ; it ' s priced reasonably though .,food quality,negative
The coffee is loose in the bag and the pod is empty . it ' s a real mess and very annoying !,food general,negative
The hotel had absolutely no character whatsoever ; the lobby was uninviting ; and the food in both the breakfast and the bar restaurants was only just ok .,hotel general,negative
The rooms are dated although ours was good sized and with a nice view over the Dam .,rooms miscellaneous,positive
A clean and nice place to stay with an average price .,hotel prices,neutral
"These should be evaluated against other &#34;disposable&#34; headphones, not against serious audiophile headphones. They reproduce voices clearly, and music sounds good (albeit with limited high treble and low bass production.) These are the perfect headphones for travel, for travel in areas you might get your headphones lost or stolen in, etc.",music,positive
"Myself and my partner stayed here for a long weekend from Dublin , the staff wee very helpful and friendly hotel itself",service general,positive
"It is far from the beaches and its pool and health facilities are very small , considering it is in Florida .",location general,negative
"I ' m not intentionally criticizing this corn , the mistake I made was assuming it would taste as great as it looks , without caramel .",food quality,negative
The room although small was pleasant enough but the lighting was very poor and I found it very difficult to read standard size font ( such as 11 of 12 point ) after it had got dark .,rooms general,neutral
"Rooms are large but tired , grubby , and dirty .",rooms cleanliness,negative
The manager Alex is way too arrogant and thinks he is doing you a favor for this very mediocre restaurant .,service general,negative
"Our Butler Rabika was attentive , helpful and ensured",service general,positive
"Good location , needs renovated",hotel design_features,neutral
We spent 4 days at The Benjamin in July ; this was our fourth or fifth stay there over the past few years .,hotel general,positive
These are great for completing a distribution panel - long enough to reach from corner to corner but easy enough to coil if the connection is much closer.,distribution panel,positive
Never stay here !,hotel general,negative
The hotel is not being maintained .,hotel general,negative
"This wasabi is pretty good , but not nearly as good as the stuff that comes with the sushi typically .",food general,negative
"Five star exterior , three star hotel room and one star management .",rooms general,neutral
"I guess the universe sensed how much I really wanted a 300mm lens.  I would always search for sales and just dreamed.  But how can I afford one of these lenses? Then one day, this guy popped up for $100.00... Canon yet!  Sure it was &#34;Used&#34; but for $100.00, it was worth a try.  This was more within my budget and I am very, very happy and grateful!",guy,positive
Bold .,food general,neutral
I am about one more week from completing it so I cannot yet comment on the taste .,food quality,neutral
"Although not happy in the beginning , they at least tried to repare it , which is not always the case with other sellers .",shipment quality,neutral
great location but extras missing My family,location general,positive
I love this coconut water - - it ' s naturally sweet and has nice little bits of coconut in the water ( but not too much ) .,food general,positive
"The audio connector was very difficult to make it plug into the radio jacks. Even when I got it plugged in, the microphone did not work at all.I threw it away. At least it was an inexpensive mistake.",audio connector,negative
I still like these Quaker Oatmeal Squares and they ' re still great for just about any time of day .,food general,positive
"It was not bad tasting , but I drink enough whey and have experimented with various whey ice cream recipes and this reminded mea bit of some of the concoctions I have made and for the price it just wasn ' t that special of a treat .",food general,negative
"It wasn ' t unpleasant , just totally unexpected .",food general,positive
"This product I'm sure works in some cases but in the case of my VHS cleaning job, it did not work. It did improve the picture but did not completely fix the picture. I gave it 3 stars rather than one star because I don't know if a wet VHS head cleaner would have done the job better and I made a poor selection or if the VHS is failing in a different way.",picture,neutral
elevators are small and slow .,facilities design_features,negative
Does not even deserve to be rated,hotel quality,negative
This hotel is close to the subway but make sure you have clear directions to reach it as it took us close to 2 hours to find and the locals didn ' t seem to know where it was .,location general,neutral
"The furnishings in the room were fairly clean and in decent condition , although everything appeared to be in need of an overhaul , especially the bathroom .",rooms general,neutral
"A Doggie Hotel , Not for People The smell and stains in hallways and in rooms tells everything .  .  .  .  .",hotel cleanliness,negative
"noisy rooms Hotel Balmes looks very plush from outside and in the reception area , however we were in room 13 and it was very dark and also very noisy , didn ' t get too much sleep during our stay .",rooms comfort,negative
"When I checked out , the staff accused me of trying to skimp on minibar purchases .",service general,negative
"Believe it or not, some of us still use VHSOnly because we are digitizing them now. Converting an analog tape to digital media takes its toll on a VCR and the heads get dirty beyond recognition. Eventually I'll have to tear down my deck to clean it properly but for now this cleaning tape really helps",deck,neutral
Wanted to replace original router but found that the software version of this router did not have the QOS option that I wanted.,router,neutral
This is an excellent hotel .,hotel general,positive
"Good Value Good location near Victoria Station , resturants , and bus lines .",location general,positive
"Fabulous , and fabulously expensive Stayed for one night on our way home from Australia and were totally seduced by this hotel .",hotel prices,negative
This is by far my favorite herbal tea .,food quality,positive
"These are SUPER salty , and they taste like what I imagine dog kibbles would taste like .",food quality,negative
"These are thinner , crunchier - and not as sweet as , say , Keebler grahams .",food style_options,neutral
zy This hotel may appear old and run down from the outside,hotel design_features,neutral
"We paid $ 250 per night ( convention rate ) for a cramped room with low ceilings , outdated furnishings , and paint peeling from the ceiling .",room_amenities quality,negative
They are a bit expensive but they are a good product and,food quality,positive
There is absolutely no problem with these K - Cups .,food general,neutral
"but there were none available , only as an extra , so i had to pay 5 euros extra on the 7euros all - inclusive buffet breakfast !  !  ! Watch out for the boozy brittish slags around the bar / lounge , they can be messy with their beer .  .  !",facilities general,negative
"I don ' t know what kind of cast - iron stomachs they have , but too much of this sauce at a time will take your breath away .",food quality,negative
Works fine. No problems with any of the connectors. Packaging was fine when I received it. Overall no problems and works to standard.,connectors,neutral
I bought the loose leaf tea thinking that the Twinings brand would be good quality .,food general,negative
Thanks Amazon .,amazon prices,positive
False Impressions,hotel general,negative
"My grains revived in less time than the instructions suggested , in 2 - 3 days .",food general,negative
"I won ' t buy this flavor again , but I do enjoy choc . mint and choc peanut butter a lot ( which is unusually because I normally don ' t like chocolate ice cream ) .",food quality,negative
Clientel Caribbean folks and colorful ; good lobby watching !,hotel miscellaneous,positive
This is a hotel where you can stay if you never have been to the city before and plan on getting up and going from morning till night .,location general,negative
"I had no idea what this is/was,, but I bought it.  It works!Good price, excellent service(delivery).",service,positive
"Not too greasy , but enough to keep my hair well - tamed .",food general,positive
"I imagine that after consuming 6 boxes of Kix , they may not seem quite as scrumptious , so maybe it would be wise to give a box or two away so you do not get burned out on eating them .",food quality,negative
"After reading the reviews, I thought this bag would be bigger than it actually is. It really only has room for the camera with attached lens and a pocket for a few extras such as filters or cards. I would prefer a bag that can hold an extra lens, but the conical shape prevents that.",attached lens,neutral
"However , it really does kind of taste like a margarita !",food quality,neutral
Great little hotel I have just returned from a weekend in Barcelona and this hotel was great for my stay .,hotel design_features,negative
The box says NO CAFFEINE ADDED . .,food general,neutral
"Great facilities - but keep your eye out for reduced rates Star City has 24 / 7 convenience thanks to the adjoining casino , but the rooms themselves are a little tired .",facilities general,neutral
It also has a mint flavor .,food general,neutral
If you use the shower be aware that you may get burned as the valve system is obsolete and not well maintained .,room_amenities general,negative
I found the room and beds to be a bit small by comparison to other hotels and the bar and lobby bar were a bit stuffy and boring for young people .,rooms design_features,negative
"Only complaint was the breakfast buffet was really crowded , noisy and not at all tranquil .",facilities comfort,negative
The best part I like about these bars is that they are not extra sugary and have the right amount of sugar to just remove the blandness of the nuts .,food quality,positive
She likes beef better than chicken .,food quality,neutral
"She doesn ' t seem to notice a difference at all , and I feel comfortable knowing I ' m not overfeeding her ( in order to assuage my guilt for leaving in the first place ! )",food general,positive
Kelloggs is an unacceptable choice as long as they refuse to fully disclose the true nature of their ingredients to consumers .,food general,negative
is a short list :  - stains all over the carpet - hairs and other dirt all over the bathroom - ironboard and iron,rooms cleanliness,negative
"On the other hand , some things are a little kitchy , like the linoleum on the hallway and in the room ( first I thought it ' s parquet )  , the breakfast is really poor , the parking a little too expensive ( 15 euros a day ) and the glass door from the bathroom annoying .",room_amenities quality,negative
"First of all, this product charges my Garmin 1450 very slowly. I had it plugged in using this device for 3 hours and it still was not fully charged. You may as well use the blackberry cell cord to charge; it also takes this long to charge the device. The car charger will charge the 1450 fully in about 1 hour. Waste of my money.",charges,negative
"Good Place , Bad Service Nice hotel , really clean , very near the train station , stores everywhere .",service general,negative
It ' s OK coffee .,food general,neutral
This one is ok .,food general,neutral
"This one has a great coffee taste , yet not a "" strong "" flavor .",food quality,neutral
"Nice looking, good feel. But my rail pulled off the rubber binding after 6 months of light use.",rubber binding,negative
This hotel is a typical budget down town Amsterdam hotel .,hotel general,neutral
"Palm comes with a stylus.  If you lose it then buy this, otherwise it's a waste.  And by the way, if you have long fingernails you can use that to input into your Palm when you're too lazy to take the stylus out",stylus,neutral
It ' s good and filling for my child but when given to him by itself he doesn ' t like the flavor .,food quality,negative
I found the room and beds to be a bit small by comparison to other hotels and the bar and lobby bar were a bit stuffy and boring for young people .,facilities design_features,negative
"The previous review , faulting the Campofrio lomo because of its hardness , is accurate , and I was at first equally disappointed .",food style_options,negative
I was so excited to find these again after all these years and I had ordered them a few months ago .,amazon availability,positive
Highly recommended !,hotel general,positive
The room is very cosy but,rooms comfort,positive
Probably because I ' ve mostly tasted coconut milk and not water  I ' d say this was nothing like what I expected .,food quality,neutral
"It is nearly impossible to find jerky anywhere that isn ' t basted with sugar , or dextrose ( same thing ! ) .",amazon availability,positive
"The twin room we had was very spacious and had a very useful small kitchenette , with microwave , dishwasher and small stoveThe breakfast buffet was very busy with a long que , but worth the wait and had a good selection .",food_drinks quality,positive
"I drink Crystal Light products as an alternative to sugar - induced drinks , and while this Mojito flavor has a bunch of artificial sweeteners , it tastes pretty good !",food quality,positive
I bought these for my daughter for Christmas.  They broke about 6 weeks ago.  Only one speaker works.  They were sent off to the landfill soon after.  I wouldn't buy them again.,speaker,negative
"The staff was somewhat friendly , but more better looking than actually helpful .",service general,neutral
"I don ' t think anyone would buy molasses online if they just wanted a tasty food , so I guess it ' s a winner .",food recommendation,neutral
"There is only a small amount of dark chocolate ( which is what I like , less calories more caffeine ) and the espresso bean has a great taste basically the bean melts in your mouth .",food general,neutral
Ordered up a couple bottles and my first test was on a pulled chicken bbq sandwich .,food general,neutral
"She upgraded us to a fabulour corner room , facing the harbor and gave us complimentary access to the executive suite hospitality room .",rooms prices,positive
"The peppercorns have great flavor , grind well , and are attractive on the table .",food style_options,positive
The food and service were way below average .,food_drinks quality,negative
"The salt seems good , however , I was a little disappointed that the photo showed the salt to be much more vibrantly colored than they actually are .",food style_options,negative
We are putting them back on Canidae .,food general,neutral
"Location was ok , but not central , as it was a good 15 - minute walk to Dam Square and the Centraal Station .",location general,neutral
"Such a cool place Great hotel , very modern .",hotel general,positive
"Part of the salty flavor probably comes from the cheese , but it ' s just too much .",food quality,negative
Beautiful Ritz Carlton A wonderful place to stay in San Francisco .,hotel general,positive
The cinnamon variety tastes almost exactly the same as the hint of brown sugar kind of oatmeal squares to me .,food quality,neutral
"It ' s reasonably priced , very close to Fisherman ' s Wharf , has free parking for one car , and the rooms are OK .",rooms general,positive
The room was small but very stylish and spotless .,rooms design_features,neutral
ok for the money-- but nothing really special  but do not expect anything great from these but they are ok so that is what I have ranked them.,money,neutral
About every 5th or 6th cup I get a cup full of coffee grounds !,food quality,negative
"It ' s OK , but not as good as the regular Twinings Earl Grey .",food general,neutral
I ' m glad he was honest with me because I don ' t want to waste money on something that he isn ' t going to enjoy .,food recommendation,negative
a little small but clean comfortable and modernDon ' t be put off by reviewers who say location is a little dodgy .  .  .,hotel cleanliness,positive
"I paid a little more for these than another pair, thinking the Plantronics brand and the boom would enhance sound quality for those I talk to. Actually, I've been told the sound of my voice is slightly less clear than the piece I had been using at half the price. So would not recommend.",sound quality,negative
"When we got there the staff were friendly , helpful and courteous and offered us a range of rooms ( with a view , quiet etc )  .",service general,positive
the price is not bad on amazon . .,amazon prices,neutral
Very satisfying snack for very little calories .,food general,positive
"Hotel is located in an area with alot of one way stalled traffic , so a real pain to get in and out of the hotel if you are trying to get to meetings or the airport to catch a flight .",location general,negative
"The rooms are little dark , but other than that it was a nice stay .",rooms design_features,neutral
"If you just need a place to sleep and don ' t plan to spend any time in the room , it might be fine , otherwise , I ' d look elsewhere .",hotel general,neutral
Very Bad Service,service general,negative
There was only small hint of the smell of bacon left behind .,food general,negative
"I ordered 3 packages a month or so ago and the treats were fine , my dog LOVED them like always !",food general,positive
This is not a great green tea .,food general,negative
Ruined the whole pot of sauce .,food general,negative
My only concern was that the expiration dates on all the bags were 12 / 18 / 07 .,food general,neutral
This is a beautiful hotel - tonnes of character - also in a fantastic spot - right on union square with a cable care outside .,location general,positive
"The room was absolutely fantastic , very spacious , beautiful bathroom and fully equipped with everything you need .",rooms design_features,positive
"I really like that Spot ' s Stew is an all natural cat food with no by - products or fillers , and especially that it is an alternative for my cat that he really enjoys .",food quality,positive
"I bought this a while back for the garage and was fairly disappointed. It uses old tuning technology and the station would continually drift. The sound was ok, but a little bassy. I'm guessing a lot of people buy it for nostalgic reasons. I ended up selling it.",sound,neutral
It does not compare to the Tully Pre - Packaged French Roast that I am used to drinking .,food general,negative
"I still rate it 4 stars because of the quality of the sound, the reliability of the cassette decks and the low price. Sony has been making this same product for several years with no changes, so that means it's great, right?",of the sound,positive
Works good but I'm worried for how long. The wire is thin and I'm always worried its going to break at the many connection points. Works with the Motorola two way radios.,two way radios,neutral
"After reading the reviews on tripadvisor , my girl - friend and I decided to go for this hotel .",hotel general,positive
"The cards networked just fine, but internet connection sharing will not work.  Netgear techsupport iss free, but useless.  They told me to call microsoft.  Documentation is very skimpy and the online info is not much better.  I am going to try Wingate and if ICS still won't work, yank the cards!",internet connection,negative
"All in all nice hotel , the rooms are great , spotless , well stocked , and mine anyway would have had excellent wheelchair access , the reception and staff are helpful and the breakfast was simple , but tasty and filling .",food_drinks style_options,neutral
The quality of the product is excellent except that it serves as a big impediment for when you charge on the Palm cradle.This won't fit inside the Palm Cradle.,Palm Cradle,neutral
"However , when ordering on line , it is sometimes a long wait for your shipment due to this product ' s popularity .",shipment delivery,negative
It ' s hard to get them to eat only a few at a time .,food general,positive
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",rooms general,negative
The first thing I noticed is that it smells JUST like the canned cat food I give my cat .,food quality,negative
He eats it on a daily basis - which is great as he was a rescue who previously had human food and I battled the food issue for years before finding this .,food general,positive
"Good optics, perfect magnification for sporting events, and at an awesome price. To top it off, a 6 foot drop onto concrete caused no damage.",price,positive
The handy box they come in make for neat storage in the pantry .,shipment quality,positive
"Worst Hotel ever seen Very old and badly maintained hotel , just tidy .",hotel design_features,negative
"I have owned three of these drives now, and all three have failed in a matter of months. Thankfully I've been using them as one disk in a RAID, so I haven't lost any data yet, but this failure rate is unacceptable. Meanwhile, the Western Digital drives in my RAID have been chugging along for over 3 years without issue. Do *not* buy these Seagate drives unless you want to lose data.",failure rate,negative
Good but not outstanding .,food general,neutral
"Basic amenities , but that was all we needed for a City break .",room_amenities general,neutral
"I LOVE the different spices , but it ' s soo hot !",food quality,neutral
Great value for money Great value for money if you can get a discounted rate .,hotel prices,positive
"No water or oil added , it is all tuna .",food general,neutral
"the bathroom was very spacious , the bed was nice and comforable . location is ok , nothing near here a taxi to orchard road will cost $ 4 singapore dollors , outside the hotel next door the miramar you can catch the city buzz service",location general,neutral
