reviewText,AspectTerm,Sentiment
"These are ok , but the flavor is definitely not what I was expecting , there is almost a burnt quality to the flavor .",food quality,negative
That equates to a whole bag ( 10 . 8 ounces ) is missing .,food general,negative
This is a fantastic hotel,hotel general,positive
"Purchased this with the Digital Converters hoping it would pull in at least on channel.  However, living in the rural area I live in, this antenna does not do the job.  I was told that the old rabbit ears will do a better job.",rabbit ears,neutral
"I am able to buy these at our local grocery store , but this Amazon price is AMAZING for people who aren ' t as lucky as me !",amazon prices,positive
The only grumble was that there was a lot of noise in the night due to other guests coming back late !,hotel comfort,negative
"It was a good hotel but the location was a bit out of the way , it ' s not in the heart of the city and you either have to walk a bit or take a taxi to get anywhere .",location general,negative
"Great Hotel Hotel was in excellent location , right around the corner from the Eiffel Tower , close to metros , restaurants , supermarket , shops .",location general,positive
"The hotel was great ; lots of space , clean , very central to everything in Waikiki , but very quiet too .",location general,positive
kept and they are always improving and maintaining the place well . the food was very good with a choice of 7 restaurants . the,food_drinks quality,positive
v nice stayed here for two nights for a wedding .,hotel general,positive
"We paid 拢66 per night without breakfast but got an excellent sized room which was clean , attractive and had an great bathroom .",rooms design_features,positive
It tastes great  I ' m able to store them away for the future they won ' t expire any time soon ! ) .,food general,positive
"My experience of the hotel was a series of difficulties -  - a reservation canceled without notice , a free wifi system that was down ( a fact discovered only after spending ten minutes on the phone being given various nonworking passwords )  , a general lack of timely information from the desk clerks .",facilities quality,negative
My only complaint would be that the air conditioning is very noisy - you can hear the corridor one all the time .,room_amenities comfort,negative
"The concierge was able to recommend great restaurants and trips , and the hotel is right next to lots of the sights , and the cable car turnaround",service general,positive
I even ship these to my daughters !,amazon availability,positive
"I upgraded my Lenovo notebook to Windows 8 Pro and wanted to take advantage of some of the touch screen functions. This touch pad gives this opportunity but the performance is so-so. I am not sure that this is because of the touch pad itself or because of the slowness of the notebook. This being said, I DO recommend the touch pad if you want to get Windows 8 touch functions without a touch screen.",Windows 8 Pro,neutral
"The smell is amazing , the taste is out of this world and it also creates this creamy top that looks like you just brewed a gourmet cup of espresso .",food quality,positive
"Money's worthIts good product, had some minor mixups with the rings but error was fixed at non charge.Cons: vignettingnot same quality as a true canon wide angle lens.just keep in mind its an attached lens  not a lens lens.pros:seems durableperfect for beginners dslr for good price.",lens,neutral
"I like it the sounds good but if feels like flimsy compared to sony E-series and the User interface is notthat friendly you have to familiarized the controls, but I returned it coz they send me a wrong item.",controls,neutral
Not more than ok Spent 3 nights at this motel early July .,hotel general,neutral
"Unfortunately , they have soy products in this cracker and therefore I can ' t eat it .",food general,negative
"We had an enormous room , big comfy kingsize bed and a great shower .",rooms general,positive
"The hotel was well - managed and charming with a clean , soft - modern feel .",hotel design_features,positive
The sports bar has decent food and is a great place to watch a sporting event .,food_drinks quality,positive
"I purchased this product for my flat screen TV's. It performed well until I played a BluRay movie. The quality was just not there. It supports 3D but not that well. I thought that these cables would do the trick across the board but they didn't. Great price and sturdy construction, but just an ok product. Go with the Bluerigger cables. They work with HDMI.",HDMI,neutral
"The taste fine , I usually buy a bag a week to eat .",food quality,neutral
Got this thing set up and after a week or so it went into protection mode.  Had to cart it back and forth to local service center where they repaired it under warranty (but had it for a long time.)After the repair it works fine.  It was just a hassle to have to take a brand new receiver to service center.,service,neutral
Only positive to say ) ) ),food general,positive
This is the best tasting hot sauce I ' ve ever had . . .,food quality,positive
Other than that I have nothing but praise for this very comfortable hotel !,hotel comfort,positive
"Torani Sugar Free Raspberry Syrup is a great tasting , diabetic friendly flavoring .",food quality,positive
I highly recommend this product ; it is a healthy snack and it ' s great for people on the go .,food recommendation,positive
"This is my absolute favorite flavor - moist , nutty and chewy all in one bite .",food style_options,positive
The food and service were way below average .,food_drinks quality,negative
"only fault was the Neptune restaurant , the breakfast was great but the evening meal was terribly overpriced , and not that good . overall we have few if any complaints , cant wait to go back .",food_drinks prices,negative
We grind all our coffee and buying in bulk saves us money while allowing us a great cup of coffee .,food prices,positive
I ' ll try another Camano Island coffee next time but know I can always come back to this one without risk if need be .,food general,positive
"The room was a little small , but if you are in New Orleans you are not in your room that much .",rooms design_features,negative
All we can do is echo the praise that other reviewers have bestowed upon this wonderful oasis .,hotel general,positive
Our room was good sized and our room looked out to the beach .,rooms design_features,positive
"Although the rooms are smaller , this property and its staff make up for the shortcome .",hotel general,positive
bathroom +  +  + Very,rooms design_features,negative
Excellent product .,food general,positive
The plain House Blend is much better .,food general,positive
It was wonderful !,hotel general,positive
I use this to charge a Samsung S3 and it takes about 4-5 hours to be fully charged which is 2x longer than when I use a blackerry OEM cord but it's still better than the samsung cord that came with phone.,charge,neutral
"but, it doesn't have mounting brackets on the back and that is a bit disappointing. Everything else about this monitor is superb, though!Buying another, as I don't like to mismatch things. I noticed that the 22"" is about $10 more than the 23"".",22,neutral
"The room was at the back corner of the building , very spacious , and the state of the bathroom impressed me .",rooms general,positive
If you are looking for a SF property you cannot go wrong with this hotel .,hotel general,positive
Breakfast not bad too .  .  .  .,food_drinks quality,neutral
"So basically , aside from lack of towels at the pool , out stay was comfortable and hassle free and exactly what we were looking for .",hotel comfort,positive
I ' ve had a couple ZICOs in a plastic bottle before and they were fine but these two cases I got were really bad .,food quality,positive
I thought it was just ok .,food general,neutral
"Very , very pleasant accomodating staff .",service general,positive
It was the perfect place to get ready for the big day with my bridesmaids .,hotel general,positive
"Watery , tasted and smelled like the inside of the can .",food quality,negative
Airport shuttle was good and left on time ( runs every half hour ) only a few mins from airport .,location general,positive
"Good location but now looking dated Stayed at the Blacket for 7 nights from the 28 . 12 . 06 , we were charged a huge supplement for New Year and were annoyed to find the hotel restaurant was closed , the only choice for breakfast was an over priced continental breakfastLeaking ceiling took 4 days to fixLocation is great , room was large but very drab .",facilities general,negative
"This two - star hotel is above average , well kept , well organised , honest and forthright .",hotel general,positive
"Centrally located , very nice and clean room .",rooms general,positive
"The hotel also has a wonderful rooftop bar and restaurant , which is great place to catch the evening light and eat excellent local gourmet food .",facilities design_features,positive
"When we got back , somebody had broken into our room ( 307 ) and had stolen our camera , phone , mp3 player , among other things .",rooms general,negative
"This tea was surprisingly hard to find at the health food store , so I bought it online .",amazon availability,positive
it is a dump .,hotel general,negative
I have since tried to order this candy bar as a gift for him and each time received a Yorkie candy bar with the motto missing from the wrapper .,shipment quality,negative
I think this is a great product for the picky 2 - year old eater ( obviously younger children who are not ready for solid foods would also really benefit from this product .,food general,positive
The cookies are indeed soft and chewy but really nothing special .,food style_options,positive
"Of course , Kettle Chips are just good chips - they use good oil to make them and even the plain ones are tasty .",food general,positive
It delicious !,food quality,positive
"Be aware that depending on the location of your CD player, this can block the clock or air vents in the car.",clock,neutral
We would definitely go back and highly recommend for anyone travelling to London !,hotel general,positive
Mystery solved : this is fantastic !,food quality,positive
Not that vanilla tasting either .,food quality,negative
This hotel was definitely a pleasant surprise .,hotel general,positive
I ' d say it was worth the price .,food prices,positive
"The staff were helpful , thoughtful , and courteous .",service general,positive
On item photo you see a little piece holding the tube down to the dash board so it wont move as much yet mines didnt have that piece. IF ITS MISSING PLEASE SEND ASAP..If not then thats misrespresntation cause it shows it..,dash board,neutral
"This used to be an exclusive New Orleans boutique hotelbut is now geared to lower end small company business conferences , cheap family getaway lets get drunk on Bourbon St crowd , and weddings anyday of the week which means : bottom line the facilities are not available 24 / 7 they are often closed such as the pool and courtyard .",facilities general,negative
"This technically does what it says, but it's much thicker and coarser than similar products such asVelcro Cable Tie Roll, 3/4"" x 5 yards, and seems to shed the cottony material (""loops"") that fastens to the hooks.  Seems to be made of two layers (one hooks, one loops) glued back to back, rather than a single thin layer (like other products) with hooks on one side and loops on the other.Keep shopping, there are better options.",hooks,neutral
Love it and ordering 2 packs this time . : ),food general,positive
The hotel staff could not do enough for you .,service general,positive
It is very sweet for those with sensitive taste buds .,food quality,positive
It should have come with the Xbox or the headphones for the price I paid.  It does work as it should.,Xbox,neutral
"This USB 3.0 hub worked fine for about a week, then stopped powering my portable USB 3.0 hard drive. Memory sticks and my card reader still worked fine, but it wouldn't power the drive anymore. Returned for a unit with a heftier power supply.",USB 3 . 0 hub,neutral
the hotel was perfectly situated on the KuDamm . Spotless rooms and a very good size .,hotel general,positive
"The rooms are outdated , but clean , comfortable , and roomy .",rooms design_features,negative
This flavor is hard to find .,food general,negative
"but it ' s just fine for those of us who only want a clean , comfortable room , a bathroom that works , acceptable sound - proofing , and a staff that is helpful and friendly .",rooms design_features,positive
"X - Sticks are less dry , far less greasy , and more tender to chew .",food style_options,positive
"This is an excellent hotel and is quite stunning inside , but you do pay for it - ( my room rate was of around $ 600 a night )  . Overall very happy with the hotel , though I must admit the 9 clean towels I got each day did seem a little excessive",rooms prices,negative
I will likely buy more .,food general,positive
the shuttle service was really great .,facilities general,positive
"Breakfast brilliant , rooms clean tidy sufficient space in 808 .",rooms cleanliness,positive
Nice hotel but horrible concierge and desk staff,service general,negative
there is a charge for just about everything including to use the gym .,facilities prices,negative
My golden retriever absolutely love these .,food general,positive
"Great location , friendly staff .",service general,positive
The green tea they use in this is not as good and how the rice is toasted is just not the same .,food quality,positive
"The hotel is extremely difficult to find with an obscure address ; according to the GPS in our rented car , the address did not even exist .",location general,negative
"We found this Hotel to be extremly clean , cosy and would definately stay at this Location again .",hotel comfort,positive
Great hotel but not for older couples Very nice hotel and efficient staff .,hotel miscellaneous,negative
"He is kind of picky about his food as well , and he really loves this .",food general,positive
The price and quality of this coffee is excellent .,food quality,positive
"I bought the bowling ball for our wii, but we haven't quite figured it out just yet. It looks like more of a pain to put together and use, than it is worth.",wii,neutral
I ' ll continue to buy these for my dogs for as long as they make them .,amazon availability,positive
"I liked the idea of using this on my monopod for a quick release. The only issue I had was with the rubber around the screw. When I would tighten the little plate to my camera, this rubber would start moving and shifting eventually keeping it a little lose to the point I stopped using it because it wouldn't tighten well on my camera. It's a great idea but could've been built better.",plate,neutral
I would highly recommend to anyone who cannot eat Gulten to try this product as in my case it is a life saver !,food recommendation,positive
"Hotel is great , great location , really comfortable beds , especially after flight from the UK .",room_amenities comfort,positive
"a tremendous flavor . hot enough to make you break a sweat . the best sauce that i have ever used . not for the timid . my first time in famous dave ' s restaurant , i knew this was for me . the price through amazon is a great savings .",food general,positive
We appreciated very much living close to the Gothic Quarter - and Rambla .,location general,positive
I would definitely recommend especially for with the subscription discount .,food recommendation,positive
Just not good .,food general,negative
"The coffee was good , it just did not have the flavor I was expecting .",food quality,neutral
Great for when you are unable to eat a regular meal or to hold you over .,food general,positive
"I won ' t buy this flavor again , but I do enjoy choc . mint and choc peanut butter a lot ( which is unusually because I normally don ' t like chocolate ice cream ) .",food quality,negative
"My room on the third floor was enormous , with separate well stocked kitchen and eating nook , living area with large couch , and recessed king sized bed , all very elegant and comfortable .",rooms general,positive
The case is nice and sturdy but if you re looking for a case to hold everything you need such as an extra battery or lens-forget abot it.  It is ONLY to hold the camera and nothing else.  Has a nice clip on the side to attach to your belt if you like but you will also need yt anotrase to hold everything else.,battery,neutral
"Firstly their advertised swimming pool and leisure centre are not in operation , the safe in our room did not work and the staff were not familier with what services were on offer in their hotel , which for a 5 star was a bit bizzare .",room_amenities quality,negative
It is great that we can buy it at Amazon . com .,amazon availability,positive
"The flavor would be ok , with a less salt flavor .",food quality,neutral
Also really quiet due to very good double glazing -,rooms general,positive
"We had to buy a new screen after ours dropped. Wasn't expecting a 19&#34; widescreen to be so short. But it was decent size, and for the price it was good. There's no problem with screen quality and such.",screen quality,neutral
"The can of illy issimo Caffe Coffee drink is a small can and at first I thought this is too small , I was wrong ! !",food style_options,positive
"Everything was excellent : a very clean and calm room ( on the ninth floor )  , with all comfort you can imagine ( till toothbrushes , toothpaste , wax for shoes , .  .  .  )  , the breakfast buffet was tremendous and the staff was friendly and competent ( spoke even french !  )  .",hotel general,positive
"When I arrived to the hotel , 2 hours later , they told me that they had no free rooms since the day before .",service general,negative
I did let amazon . com know about the packaging .,shipment quality,neutral
"While perhaps mildly chocolate in flavor , not a hint of coconut .",food quality,negative
The incredible friendliness of the staff really made the trip .,service general,positive
Our 4 nights stay at Grant hotel based on all our expected .,hotel general,positive
Rate was much lower than other downtown hotels plus the parking is free .,hotel prices,positive
This cereal is actually healthy for you .,food quality,positive
Valet parking was expensive but probably the norm in the area ! Concierge never at their desk !,facilities prices,negative
"A Doggie Hotel , Not for People The smell and stains in hallways and in rooms tells everything .  .  .  .  .",rooms cleanliness,negative
"there other ones that can move from side to side, or make sure you get the side that you really need,",move,neutral
My first room had carpet stains ; they moved me to another .,room_amenities cleanliness,negative
"The hotel is very well maintained , lavishly decorated , and the rooms are very comfortable .",hotel quality,positive
Very pleased .,hotel general,positive
An enjoyable hotel I stayed here recently while attending activites at UCLA .,hotel general,positive
These lollipops are great !,food general,positive
Definately would buy again !,food general,positive
Our teenagers love these .,food general,positive
We just loved it and we hope to return to Aqua Aloha Surf very s,hotel general,positive
The employees were very helpful and pleasant .,service general,positive
"Compared with the stuff the vet prescribed , this is working out much better .",food quality,positive
Basically just water with hidden health benefits .,food quality,positive
Great location and friendly hotel,hotel general,positive
The wharf area has plenty of eateries and things to see .,location general,positive
"The hotel is in a good location , the rooms , at least the low priced one i got , are really small although you can survive for a week if you just sleep in there .",rooms design_features,negative
Very nice taste .,food quality,positive
It last a while but loses the tangy - ness .,food quality,negative
I do have to admit that I ' m quite fond of this Vanilla coffee however .,food general,positive
"The service was excellent especially , Susie who was very friendly and helpful during our stay .",service general,positive
Amazon . com carries it at a reasonable price .,amazon prices,positive
The service is wonderful .,service general,positive
its not what they said it would be but it works better than what i had.but what can you expect for the price.,price,neutral
100 bags of tea in the box .,food style_options,positive
"isy , noisy There was construction going on just outside my window",hotel comfort,negative
"The room was OK but the bathroom was kind of obsolete , with very old and loose faucets",rooms quality,negative
rooms very basic,rooms design_features,neutral
Breakfasts were very good with lots of options .,food_drinks style_options,positive
Staff knowledgeable and spoke excellent English .,service general,positive
"I realise this isn't a very expensive piece of plastic but why cant it be made more precisely?  The tabs holding it on to the base dont quite make it over the edge, leaving an ugly bulge where it should just fit.  It seems to trap dust and grit - not the fault of the case but I find I have to take it off now and then to clean it.",base,neutral
It just isn ' t worth it .,hotel prices,negative
"The Service is excellent , and you feel always to be welcomed .",service general,positive
"The Neri , in common with good hotels , simply concentrates on providing excellent accomodation where a good nights sleep is guaranteed , excellent assistance from the helpful staff , and a wonderful location for sightseeing .",service general,positive
I ordered the popcorn and found I had paid over double the product price in shipping .,shipment prices,negative
"for a sandwich , lunch time , room wasn ' t ready when we arrived , very disappointed !",rooms general,negative
These are tasty .,food quality,positive
I use this cacao powder in my coffee in the mornings .,food general,neutral
This has a LOT of sugar in it .,food quality,negative
I couldn ' t believe how great it tasted .,food quality,positive
Just wondering why such a tasty tea would be at all the overstock and close out stores ?,amazon availability,positive
"agree with "" do not stay here "" This hotel claims to be a four star establishment when in reality I wouldn ' t give it two .",hotel quality,negative
"The staff were all very nice , from the bell man who gave us tips on how to get into Boston and what to do once we got there , to the desk clerk , to the health club attendant , to the shuttle bus drivers .",service general,positive
"On the other hand , some things are a little kitchy , like the linoleum on the hallway and in the room ( first I thought it ' s parquet )  , the breakfast is really poor , the parking a little too expensive ( 15 euros a day ) and the glass door from the bathroom annoying .",rooms comfort,negative
"Even after cooking a few hours , still tasted and smelled like the inside of the can .",food quality,negative
"Great Location , Great Price Great location - one block from the Government Towers and 15mins walk to Shinjuku station .",location general,positive
I don ' t generally mind low - cal alternatives . but this is disgusting .,food general,negative
"After settling in and resting for about 2 hrs , we received a shock of our lives when someone tried to open the front door of our apartment but failed then we got a call from the front desk .",hotel general,negative
I bought this item because I wanted a treat that would last a little longer and keep my dogs attention .,food general,positive
"The room we had was well furnished and clean , but it was small with no view ; however , we were not paying a top rack rate and had no plans to spend much time in the room anyway .",rooms cleanliness,positive
rooms and bathroom little on the small side but adequate .,rooms design_features,neutral
The hotel was extremely basic but clean which is the most important thing .,hotel design_features,neutral
A fabulous boutique hotel in a neighborhood with spectacular views of the city .  .  .  .,hotel general,positive
"Rooms are on the basic side , but they have everything that you ' d need .",rooms quality,neutral
"square ti was very quiet )  , really helpful staff , breakfast ok , the bathroom was with glass walls so a little bit embarassing if you want your privacy .",rooms design_features,negative
Otherwise this place is a gem and a nice change of pace from the cookie - cutter chains .,hotel general,positive
You will not get a good night ' s sleep here .,rooms comfort,negative
"The service was courteous  professional , the rooms were large by european standards and very well appointed .",rooms design_features,positive
"The rooms are standard , but the bathrooms are exceptionally big and nice .",rooms general,neutral
"A smaller hotel , more of a boutique off the main roads but location excellent .  .  .  .  .  .  .  .  .  .  .  .  .",hotel design_features,positive
Fantastic location Staff were extremely friendly .,service general,positive
THE COFFEE IS TASTY AND WE WOULD BUY AGAIN IN THE FUTURE . . .,food quality,positive
"Although the location was quiet , it was within easy walking distance of museums , Leidesplein , trams and canal bus stop .",location general,positive
I highly recommend these .,food recommendation,positive
We would certainly stay at the Meriton again in the future .,hotel general,positive
"If I had to choose this over a larger can I would most definately purchase this , I plan on buying more of these .",food general,positive
"If you are a jogger , this is an excellent location - run down St . Charles for a few miles in the former trolley tracks or drive a few blocks to Audubon Park and run the loop there .",location general,positive
"I really wish there were a way to still get these but not so many bags at once , but for these things I might just get it anyway - they are totally worth it .",food general,positive
"Our room was on the back of the hotel , so no view , but very very quiet .",rooms comfort,positive
I came across this little hint in an Alternative Healing Book .,food general,positive
I was unsure on weather or not to try this product boy,food general,negative
"xcellent hotel and city Just come back from Beijing , stayed 7 nights at the Crown Plaza , this is an excellent hotel , good location , spotless rooms , great service especially in the champagne bar !",hotel general,positive
blissful retreat,hotel general,positive
Good flavor and nice texture .,food style_options,positive
"I bought this initially for my sound system, but then had to get another upgrade with a remote.  If you plan to put is somewhere remote, it won't give much to the project.  I did upgrade to another version of Lepai.",sound system,neutral
And it makes excellent coffee .,food general,positive
"Outstanding gourmet taste : the blend of mushrooms , steak and sauce is tantalyzing .",food quality,positive
"Room was small and there were stains in the drapes , carpet and duvet .",rooms cleanliness,negative
We installed this in our car with a GEN 6 LOCKPICK. It worked OK but the quality wasn't great. The down conversion is very grainy compared to native RCA signals.,LOCKPICK,neutral
Being a vegetarian that ' s nothing new I supposed .,food general,negative
"The building and everything in it is gorgeous , and the staff are absolutely first class .",service general,positive
It came arrived very well packaged and appeared just like it did in the photo .,shipment quality,positive
"Old hotel but helpful staff , nice room .",hotel design_features,negative
"The room was very nice , great room service , excellent check - in ( they check you in directly in your room )  .",service general,positive
"Pretty good as taco meat seasoning , also .",food general,positive
Bathroom is the size of 10yr .,rooms design_features,negative
"Also , like someone else stated , some pieces are super thick . quality control needed !",food quality,negative
the rooftop pool is only really aplunge pool but the rooftop is lovley to sit out and have a few relaxing drinks . breakfast very expensive !,food_drinks prices,negative
"Only complaint was the breakfast buffet was really crowded , noisy and not at all tranquil .",facilities comfort,negative
I had my reservations about this product when I first saw this product .,food general,neutral
It's a little slow. It would not be good for a main computer. But as just something to learn windows 8 it's fine.,windows 8,neutral
Great deal for the quality of this Himalayan Salt !,food prices,positive
"The hotel鈥檚 location is great , convenient to the train station , shopping and lots of restaurants .",location general,positive
Fantastic Kapok - loved it !,hotel general,positive
NAS works but I had some issues. D-Link offers only paid support and when I asked for help from multiple D-Link webs sites they did not even respond to tell me they only offered paid support. I wondered why they still allowed input from these sites. I did get some assistance from a forum.,forum,neutral
"Very crowded , very low class .",hotel comfort,negative
I was hoping for a sturdy case. These are okay. Probably are fine for storage and less for every day use.Like that you can store 4 DVDs in the space of a single case.,case,neutral
This is are little guys favorite .,food general,positive
"The room itself was pretty average - a bit dated , but was adequate for our needs .",rooms design_features,negative
"A good room , clean and tidy and attentive staff .",rooms cleanliness,positive
"I just purchased an iPOD classic to replace my old one and this cover is okay. I like the way that it looks because of the dark color, but it already had scratches in it by the second day that I put it on. That bummed me out, but I will keep it , because my iPOD is still in great shape. It also comes with a film to cover the screen , back, and click wheel.",screen,neutral
The room service meals were just incredible - the best steaks we have ever had .,food_drinks quality,positive
This hotel is NOT situated in a run - down area of Barcelona as a previous reviewer has stated .,location general,negative
"This lens shade screws on like a filter, which I would have known had I read the other reviews before I bought it. Still worth the price I paid, just less convenient than I had hoped.",filter,neutral
The main tourist attractions are based in the Mitte ; however these are easily reached by the U - Bahn or by the S Line from the nearby Zoo Bahnhoff .,polarity positive,positive
100 % grade B has a stronger maple taste and is not always found in stores .,food quality,positive
"Although the rooms are small , the privacy , ambience and staff more than make up for the lack of space .",rooms comfort,negative
They are nicely packaged and arrived on time .,shipment delivery,neutral
"Now imagine me speaking with an Indian accent "" Kikkoman , you make very bad curry , very bad indeed . """,food general,negative
and she was absolutely unbelievably nasty .,service general,negative
Great deal for 38 of them !,amazon prices,positive
This is a very pleasant tasting Dragon Well tea .,food quality,positive
Is that Rooms ?,rooms general,negative
I won ' t be buying it again and I ' m not really sure what to do with the rest of the shipment .,food general,negative
"Decent sized room for NYC , very quiet , great bed , helpful staff , excellent bars and restaurants , and the most efficient elevator system I have ever seen in a high rise hotel .",service general,positive
The lounge on the second floor was really convenient and had washers and dryers which was super .,facilities general,positive
I have had it for about 3 months now and haven ' t had any problems at all .,food general,positive
"This Hotel is clean , cheap , ideally situated next to the Central train station and staffed by friendly and professional people who do their jobs very well .",service general,positive
Perfect little hotel,hotel general,positive
It is charming and very well furnished .,hotel design_features,positive
The only dry food my queen cat will eat .,food general,positive
"However , there were 2 big problems disappointing me : noise on the outside and a constant beeping from the elevator door throughout the night whenever the door opened .",facilities design_features,negative
Noodle strands were separate ( not mushy ) and taste wasn ' t any different from regular rice vermicelli .,food quality,positive
But I refuse to pay $ 4 + per box at the regular supermarket ! !,food prices,negative
They are fruity and tasty .,food quality,positive
The staff are attentive and efficient .,service general,positive
"For some reason my Alpine head unit stopped charging my iphone 4, so I bought this as a supplemental power source. About 30% of the time when I connect it, the phone says that it is unable to charge with this accessory. Plugging and unplugging a few times usually resolves the issue, but it is pretty annoying. Not 100% sure wether to blame Griffin or Apple though.",iphone,neutral
The hotel is two minutes from union square and close to both Powell Mason  Hyde and California cable car lines .,location general,positive
"I bought a belkin sub cable before but it was the y version, and it solved my humming problem, this one didn't.",sub,neutral
We will keep buying these for sure !,food general,positive
"This is organic , has the right amount of flavor , sweetness , and crunch .",food quality,positive
He loves to grill and loves his seasonings .,food quality,positive
Would definitely stay here again .,hotel general,positive
A whole lot cheaper at costco ! ! !,amazon prices,negative
My room had two huge flat screen TVs and a view of Reforma but beyond that the furniture was nothing special for a hotel of this caliber .,rooms general,positive
very bad hotel Very Good location but very very very bad hotel .,hotel general,negative
The resealable bag keeps the product fresh .,food quality,positive
"Sometimes opened and the ribbon would be stuck inside.  Worked ok, especially since this is the only product of its kind out there.  Bought for the cleaner part - was a gift to my Father.  He wasn't impressed, but it works for what we got it for.",cleaner,neutral
This is my favorite coffee .,food general,positive
The lobby and rooms were very well done .,rooms general,positive
"It works, it was a little more demanding on install than i had hoped it would be. I prefer to use the windows interface. Maybe you can do that with this adapter. I lost interest though. once i got it working I left it alone.",windows interface,neutral
"A very nice flavor , smooth as always and a lot of complexity go a long way .",food general,positive
Good coffee and its a fair trade product so you can feel extra great inhaling the scent and complex yet simple flavors yet knowing you ' ve helped the earth and the people on it a bit in your small way .,food quality,positive
Ginger Honey Crystals are easy and have a delicious flavor .,food general,positive
"Ok , room in HKG are very small but this seems too small , otherwise concierge service was good and location is ok for Kowloon nad Nathan Road . considering all and what i have paied",location general,neutral
I like these nut milk bags .,food general,positive
These are hard to find in the stores .,amazon availability,positive
"The hotel could use some freshening up , and I agree that it ' s not four - star quality .",hotel general,neutral
"What a great treat , and with such good benefits .",food general,positive
"It works on pizza , pasta , toast , rice , salad , just about anything that you can think of .",food general,positive
"The continental breakfast was adequate , but if you want a bigger breakfast , there are lots of good restaurants in the immediate vicinity .",food_drinks style_options,positive
"If you want a great cup of espresso , or cafecito as they say in Miami ' s "" calle ocho "" , without using a commercial espresso machine , do yourself a favor get a Bialetti Brikka , and try this coffee .",food general,positive
the hotel was perfectly situated on the KuDamm . Spotless rooms and a very good size .,rooms cleanliness,positive
Be careful when staying here .  .  .  .  .,hotel general,negative
"The location is perfect ( a few minutes walk to Brandenburg Gate and the Reichstag )  , the heavenly beds are heavenly , the buffet breakfast is superb and the quality of the hotel far exceeded our expectations .",food_drinks quality,positive
"I am addicted to sushi , which is an expensive addiction .",food general,positive
"Just off the Placa Catalunya , but no problems with street noise , the room was fine .",rooms quality,positive
Good breakfast and helpful and courteous staff .,service general,positive
"Hotel is on the noisest corner in Waikiki , Rooms have old chipped paint , smelly drain fron sink , poor beds , not very impressed at all .",rooms design_features,negative
"Also about 30 seconds from the ( underground ) train station to the airport ( 25 mins )  . Apart from the usual complaints about working the lights / blinds , and flooding the bathroom with the shower , we really enjoyed the room and our stay .",room_amenities quality,negative
"I have not used all the functions, but wanted a unit I could connect and save recordings. This seems easy to use and based on my research, would recommend if this is still available.",use,neutral
The chocolate is a little biter which detracts from the overall flavor resulting in a 4 .,food quality,negative
Rooms need some love !,rooms general,negative
930 mg in a cup .,food quality,negative
Great pool area and fitness centre too .,facilities general,positive
"Unfortunately , the Colon Hotel rooms turned out to be run down , with stained upholstery , linens , and carpeting , no air conditioning , and an old , lumpy bed .",room_amenities cleanliness,negative
OVERBOOKING Problem,hotel general,negative
Stacey and Agnes at the Expedia Desk were extremely helpful - booking,service general,positive
Didn ' t get our own key to the door of the annex but had to ask at main reception for someone to come along and let us in .,hotel general,negative
That ' s always a plus !,food general,positive
I would purchasethis again for sure .,food general,positive
"I found the Country Inn  Suites on Magazine Street to be reasonably priced , clean and convenient in location to my conference and to the French Quarter .",hotel cleanliness,positive
The room was very cosy and had a wonderful atmosphere so that we enjoyed every minute we spent in it .,rooms design_features,positive
"Disappointing Given the reviews I read about the Oberoi and the reputation of the chain , I expected excellent and consistent service .",hotel general,negative
"i don't understand the difference on having this filter and not having it on at all... so, this is just because others simply recommend it.it fits just as they offer into my canon ef 50mm lens.",canon,neutral
The room although small was pleasant enough but the lighting was very poor and I found it very difficult to read standard size font ( such as 11 of 12 point ) after it had got dark .,rooms general,neutral
"The Appletini tastes really similar , but I think an Apple Martini tastes the same .",food quality,positive
I was in New Orleans for business and truly enjoyed my sta at the IC .,hotel general,positive
This is a great gift idea too .,food general,positive
Not hard to walk to this hotel from the train station - save some money on the overpriced vaporetto tickets and head there on foot .,location general,positive
"Superb hotel , great staff , fab location Just returned from a 3 night stay in Barcelona with my mum .",service general,positive
Loved the Cambridge We stayed at the Cambridge Suites Hotel for a weekend .,hotel general,positive
The price is very reasonable as well .,food prices,positive
Pros:its Googleeasy to set upCons:Chromecastvery slowwill not stream Amazoni will use a $20 RCA WiFi Streaming Media Player can do more or my Smart Tv,Streaming Media,neutral
Not to mention the location was in the dead heart of everything and walking distance to the convention center .,location general,positive
This product is still not working the way I want it to - and the way it should. I probably should have kept my old harmony remote. At least it worked.,remote,neutral
Staff at this hotel are not so helpful and have a surly attitude .,service general,negative
I was very disappointed that I did not even receive new - looking items from this seller for the price I was charged .,food general,negative
"Most has already been said , but this really is a good clean modern hotel in a great location at a great price .",hotel general,positive
"Even better than the photos ! In addition to all the things other people say in their reviews aboutthe pool , drinks , food , luxury room etc , I especially liked the beautiful design of the resort and lovely touches like the wonderful selection of colourful plants and flowers , parrots , flamingos , fish etc .",hotel design_features,positive
thin walls and loud sounds coming from all directions left me awake and wishing i had slept anywhere else .,rooms comfort,negative
"Too expensive , but clean and big room",rooms prices,negative
Good sized room .,rooms design_features,positive
"The staff are very false , behind their smile is a very miserable person .",service general,negative
Let me just say I ' m lovin ' it .,food general,positive
Am putting in my order as I write this review .,food recommendation,positive
Delivery is fast and you receive them in a little igloo type thing with dry ice inside .,shipment delivery,positive
