reviewText,Sentiment
"I have one of these between my CarPC and AMP input.  The soundcard was putting out to much power, turning the volume up to 10 out of 100 on the PC would almost blow the speakers.  This thing was the quick and easy fix to give a little more breathing room to the PC volume.  I haven't noticed any sound quality loss though I dont have the nicest of speakers to notice fine detail.",positive
"I typically have my ipod in a leather case, tucked in my pocket, and I don't want to have to dig it out when I want to adjust the volume.  This device is a practical & inexpensive solution to that function.",positive
"I have the controller on the outside of my motorcycle helmet. It's hooked up it a Pyle headphone amp and XPro speakers. Absolutely no issues with this controller. It would even work great if I was an idiot and was doing 100+ on my bike, but I would never do that. ;)",positive
"Performs as advertised. Some people have noted a drop in audio quality, but to a person with average ears such as mine, your audio should sound almost exactly the same. The price is definitely fair.The one problem I've encountered so far is that the volume dial is recessed from the side, so I have to use my fingernail to turn it. But it's only a minor annoyance since the product works.",positive
"Purchased to be used to adjust the volume of my Pro 4AAT phones while snoozing at night, the tiny volume control, no balance, and flimsy construction make these useless for me.At $10, not worth the hassle of returning.Koss should not put their name on such a piece of junk. Next time, I'll pay more and buy something better.",negative
It was bought in case I had issues hearing from a pair of earbuds that I bought and it works great.,positive
"I use headphones at night to watch TV and this helps because I can clip it to my PJ's & adjust the sound level, on our 'ME' TV channel the commercials are at a higher sound level then the show even though there is now a federal law against this practice .... The wheel that makes the adjustment is VERY touchy, takes some practice to get used to it, so it lost a star because of that ...",positive
"If you have a device that allows for headphones, but doesn't have a volume adjustment, this is for you.I've been using this to ""tone down"" the audio that is sent from my Xbox 360's audio dongle. The volume control has lasted well since the purchase, with no visible signs of wear, in spite of being used while traveling. Also, the sound quality is pretty good, with no detectable leakage.I would greatly recommend this.",positive
"This works well but maybe I am short; well no maybe, but the wires for this are so long it detracts a little from the enjoyment end up bundling them together.  Main thing is they work well.",neutral
"Good quality, no impact on audio quality.The wheel is small and recessed.  Maybe it was designed like this to prevent inadvertent movement if the device is in a pocket, etc.  But it kinda defeats the purpose of having an inline control if you're gonna stick it in your pocket.  Anyway, the a larger wheel or more open access would be an improvement.",positive
I bought this to be able to control audio volume.  Similar devices of other brands/no brands purchased in the past all just disintegrated; Koss is built much better and so far so good.  No complaints.,positive
Simple in-line volume control. Works as its supposed too which is all we can ask. No issues with it at this time.,positive
This allows me to control the volume on my head phone instead of have to use the mouse on the laptop.I like it alot. Is also used when hooked up to the headphones for the tv or the mp3 player. Very convenient.Recommend. works great.,positive
use headphones with the speaker output on my tv. There is no volume control on that output. added this inline before my headphones. Works perfect.,positive
"If you have a television that does not give you variable output to headphones, this is what you need. It words simply said, better then I thought!",positive
Digital portable radios drive me crazy with the huge change in volume that comes with one unit of volume increase/decrease.  I use this to adjust radio volume through headphones in a more useful way.  All is well.,positive
"I often buy headphones with built-in volume control.  But the brand and style I really like is no longer available.  I discovered this in-line volume control, realized it would work with any standard headphones using a 1/8 inch plug and I couldn't be happier.  If I need extra cord length for my phones, this gives it.  And I will always prefer a hardware volume control to a software one.  It's just so much quicker and easier to deal with.",positive
"I bought this and used it for a few weeks before it just died. No reason, no drops or bumps. It just quit working. I requested a replacement, because I really liked it while it worked. The returns process was quite easy and I didn't have to pay to ship it back. Overall, still a positive experience.",positive
"Bought this because my earphones had no in-line volume. It does what is says it will. My one complaint was that is can only decrease the volume, not increase it.",positive
"I use it with Zoom H1 portable recorder, I had a serious issue with Zoom that its intake level is VERY HOT!. So whne you get a line out from a mixer, you have no way to control the input gain! This is perfect for that. also it is Very clean sound !",positive
"Definitely worth getting. Comes in handy when you can't control the volume what you're listening to, as you would expect.",positive
Works great.  Can't say much else about this product other than write filler words so I can hit the submit button (got it).,positive
"for my use it's perfect. I just have my speaker set to the max volume (because its broken) and i control my volume with this, i love it although that shipping thing threw me off. $13 ... -.- would have liked to know from the start thank you very much.",positive
"this item is an inexpensive handy item to adjust the volume on your IPod, etc without using the control of the IPod.However, this is not an amplifier, but a vclume control only",neutral
When I plugged in my stereo headphones I got nothing.  I found I had to pull the plug out about half way and jiggle it around to make any contact.  Then I got mono sound.  Think someone installed the wrong jack during manufacture.  Got a different brand elsewhere that works fine.,negative
"Wonderful, very useful! My old portable radio and hardly responds to the volume control and I have returned to this attachment to use with headphones and volume control again.",positive
"This product does what it is supposed to do.  I've occasionally noticed that the connection isn't perfect, but mine's been banged around a lot and dragged on the floor of my study.  I've always been able to get rid of any connection problems by just ensuring that the my phones are plugged in tight. This product comes in handy.",positive
I used this to control the volume of a 2.1 speaker system.  however it does not control it properly.  The sound gets switched between speakers sometimes.. other times it just does not reduce the volume.  Havent tried it with a headphone though.,negative
"As the night wore on the FM became static ridden.  I followed earlier reviews, popped the cover (3 screws) and counter-rotated the VR2 about 1/4th turn.  The signal improved dynamically and the static was gone!",positive
Feels pretty darn cheap and the cable is frighteningly thin but I have had this thing for years and have not been particularly nice to it and it still works.,neutral
"It's a good unit and does what it's supposed to do, but the sound passing through loses some quality. Seems slightly distorted or missing some of the sound ranges.",positive
"The Koss VC20 volume control works very well. At very low volume ((I would say less than 5% of max.) it gives sound only in the left canal, but that's really not a problem. I didn't notice any sound distortion otherwise.It has a small metal clip which can be &#34;removed&#34; (i.e. torn off) for the users who might find it problematic.",positive
Just exactly what I was looking for. Satellite box audio output was un-adjustable and very loud. This fixed the problem.,positive
"Does exactly what it should. I use it with a Blue Tooth receiver to work as wireless headphones with a set of ear buds. No noise on changing volume levels, long lasting (wear at night, so subject to toss and turn). The variable resistor must be of some quality in that it hasn't started making noise yet. (most cheap volume controls (potentiometers), start making noise after a short while).",positive
"It worked quite nicely for a few months, but then the sound started cutting out.Will buy again, as it is the only product I've found to add in-line volume control to headphones for any device, not just iPhones (which I don't have or like) Also, $10 2-3 times a year is definitely worth the convenience in my mind",neutral
"This is something you probably won't fully appreciate until you've had one for a while and then lose it. You may not need a headphone extension cord with an inline volume control. But once you get used to having one, you'll find the convenience and functionality are habit forming. The one I lost was in daily use for 3 or 4 years and continued to work well.",positive
This handy audio extension really helps while watching videos on the Kindle Fire. Offers an external volume control.Highly recommend this Koss unit to anyone who has noticed the modest volume output for the Kindle Fire. This is smaller than my earbuds when both are wrapped up.,positive
"Does a good job at attenuating the sound out of my phone.  My Android has a bug where the media volume resets to max anytime a notification sounds.  This lets me set the media to max and then turn it down to comfortable.  I have very good earphones, and haven't noticed any sound issues.  The cord is flimsy feeling and quite long, so I've just kept it tied in a bundle.  We'll have to see about its longevity.",positive
I listen to my TV once in a while using my bose QC15 headphones.  The problem with that set up is that volume cannot be adjusted and plays at full blast.  The Koss VC20 volume control module mitigated that issue.  Works as described.,positive
"The connection between the headphones and the volume control doesn't seem to be too great. While adjusting the volume using the Koss Volume Control, one or both ear buds will stop working until I hit a &#34;sweet spot&#34; on the volume dial.",neutral
Feels and looks cheap.  It seems to work ok but sometimes you want a product for more than just functionality.  Its a little embarrassing using this ugly thing when I really like the look and feel of my headphones.,negative
"This is a surprisingly useful gadget, as it serves as an extension cord and volume control. The extension cord aspect adds about 3 feet to your headphone, which gives me a lot more room to move when I am listening to music on my computer. The volume control is handy when using a portable player because you can change the volume without jostling the player.",positive
I use a radio to put me to sleep at night. I plug a pillow speaker into my radio or smartphone to listen to talk radio.It is a lot easier to control the volume with this that waking up my smart phone and using the volume control on it.,positive
"My wife watches a lot more TV, often using headphones so that I can avoid the incessant prattle of TV. This allows her to control her earphones that are powered by the TV audio output.  (The audio output is always on, but doesn't have a volume control.)",positive
"Economical way to make any headphones volume controllable. Works great and delivery was swift. Although it is compact, it seems sturdy enough to last for years.",positive
"If you have audio equipment that doesn't have a volume control...for some odd reason, then this does the trick to fix that problem.",positive
"If you want a buffer between you and the audio source, get this product. Well made and it will save your hearing.",positive
"The Koss VC20 volume controller really does what it's suppose to. Not really much else to say about it, honestly.",positive
"This product gets three stars for being the exact product I needed.  I couldn't find any other offerings for a headphone extension with potentiometer volume controls.  It loses two stars for how it crackled and had a poor connection almost as soon as I got it in the mail, due to a low quality cable that easily breaks inside.",neutral
"product works ok, but the tiny wheel volume control is difficult to turn, I have to use my finger nail to really turn it. Other than that I am happy with it.  Not really a professional volume controller, but it does the job, what do you want for such a cheap price ?",neutral
The sound is perfectly fine.  I couldn't tell any difference in quality when I had it connected directly or through this volume adjuster.  The cord eventually wore out after a lot of abuse.  I wish it was stronger.,positive
"great item.  used for night time sleeping. operation by roller dial, easy and efficient item will buy a second for spare",positive
This product performs as advertised. I use it to connect a Bose Quiet Comfort headset to my computer for gaming and such to not annoy others nearby. Makes it much easier to control the volume with a physical wheel then through windows. Not much else to say about it.,positive
It didn't take much use before the volume control stopped responding and the cord began shorting out the audio playback.,negative
"I was hoping to get more volume from my tablet with an auxillary conrol, but that was not the case.  But, still a good product for extending the length of your speakers.",positive
I got this because when we are recording music I dont like it loud in my eadphones and some time Freddy P wants it super loud in his ear.  This way we can both have it as loud or as low as we want.  Great deal.,positive
I am using this volume control to operate the volume from a  satellite radio to one of the popular mini- mini speakers being sold which do not have volume controls.  Works just fine.,positive
"So I loved the one I purchased for home so much that I purchased another for my headphones at work :) Simple, does what it says and a nice cheap price!",positive
"A good little tool to have around the house, especially when gaming. I can plug this into the computer then my headphones into it, then adjust the volume from there without having to alt-tab to change the volume.",positive
I use it at work where I use in-ear earphones and this is very handy to lower the volume quickly when someone is talking to me. Very useful.,positive
Not sturdy but has lasted a year so far without problems. Even the cheapie in-line volume control has not created any noise problems. The price is right and this extension can be used with any headset. I think Koss will replace the cord free if it goes bad.,positive
"The cable feels cheap and it is a thinner cable, but so far I've had no issues. The volume control is good, there is no hiss or distortion when adjusting volume. I'm rather picky with audio and I haven't had any issues, there is no interference or sound distortion that I can tell. I highly recommend it.",positive
I have a sole elliptical that has built in speakers and an input for 3.5mm stereo plug.  It does not however have a built in audio control.  Running straight from my Roku player to the elliptical was too loud and from the tv too low.  This works perfectly connecting my Roku player to the elliptical now that I can control the volume.,positive
"The volume control dial is way too small and Ina depressed area making it hard to use.  Also, it seemed to have trouble controlling the volume as 2/3rds of the dial did nothing and all the volume control was in the last 1/3rd.",negative
"It is cheap!... I know :)It's ok, works as expected... just don't think it's going to last long, 'cause seems like cheap, light plastic-constructed.",neutral
"Koss VC20 Volume Control unit. Does exactly what it says it does, exactly as it expected. No more, no less.",positive
Made listening on the head phones much more comfortable and convenient.It is a good addition to the purchase of head phones,positive
I have owned two of these.  I love the product till it stops working which it will.  Mine lasted longer than the 90 day warranty but both died within a year.  The wires start cutting out without any noticeable exterior damage.,neutral
"This item works very well and gives provides convenient volume control for headphones, portable speakers, IPODs, etc.  Easy to use, I highly recommend them.",positive
"Did most of what I wanted... gave me easy to access volume control while I was snowboarding. On the other hand, as soon as I took a tumble the tiny fragile little metal clip bent way out of shape. A good thick one wouldn't have done that. I'm knocking off a star for that, since this isn't completely ideal for someone using this for a sports purpose. Aside from that, it does work pretty well.",positive
I use this to ad a volume control to my headphones for my computer. It works. What more can I say.,positive
"I have a number of headphones that for some reason have no inline volume control.  Of course, I can always dig my IPod out of my pocket or backpack, but it's not always easy, like this device, which clips to pocket of belt.Now I move this minimally priced add-on from headset to headset and wear the pair most comfortable for the situation.",positive
"This is a handy and inexpensive little device.  A convenient way to ""tweak"" your volume level.  Works fine. No complaints.  Like all headphone cables it doesn't like to be rolled over by chair rollers, stomped on or yanked out of the socket.  If you treat it with moderate care, it ought to last for years.",positive
"Volume control dial is a little small.  Probably makes so it doesn't adjust in you pocket, however if you have large hands this may be difficult to adjust.  Worked as expected, at $8, I thought it was a little overpriced.  However now I am able to control my audio volume from TV to my Headset,",positive
This Koss is very good one for volume control. There is no noise sound when I adjust volume. I can't distinguish whether I plug my headphone with this Koss because it has no effect to my head phone at all. I use HD555 which has 50 ohms impedance so I think this Koss may reduce some power of my headphone. But not at all. My HD555 still provides great sound. I love it.,positive
"Nice product.  Exactly what I was looking for.  Quality is great, but it does not have any type of pause button on it.  It is strictly a volume control only.",positive
"Not much to write, this is a great addition for those headphones which don't have their own volume control and you don't want to mess with the Windows volume or your music player volume.I just put them on high and control the volume through this instead.Recommended.",positive
"This does the task it is supposed to do. It provides an inline volume control for headsets that do not have one. I realize that many headsets are available that have this built in. However, we have several nice pair of headsets without this feature. Rather than replacing expensive headsets, I bought this to make it easier for me to change the volume without fiddling with controls on the computer or ipod.",positive
"I bought this volume control for sports activities. Big mistake, it lasted for less than three months, the cable connection to the volume control is broken. The potentiometer that adjusts the volume is a piece of crap too. Don't buy this product for sports use.",negative
A gadget that is nice to have. Gives an extra length for extension. Some static noise when adjusting the volume.,neutral
"I have had them before. So I knew what I was getting. It is hard to find these at Walmart or even better, Radio Shack.",positive
"When you set the volume on your music player, it goes in steps and is hard to get the loudness you want. This helps fine tune your volume to the exact spot you want it! I really recommend this so you can get the volume you want.",positive
Worked just fine but someone stepped on it and it easily broke.  I may get another one though.  It is very inexpense.,neutral
"only worked for a short time about 2 1/2 mouths then one side or the other on the headphones kept going off I had to keep playing with it to get it to somewhat work ,  I got 3 of these and the same thing keeps happening.  it is very hard to find a good volume control.",negative
The volume control works as described and is well made.  The only complaint I have is with the long cord.  If you need to control the volume of your device at a distance this is the control you should buy.  Otherwise you will find yourself winding up the excess wire.,positive
"The view shows a 90 degree jack but the actual product is a normal straight on jack. The normal straight on jack will have stress on it. I bought this because my RCA HDTV has a headphone buzz, probably due to proximity to the the light source. If I had it to do over again I would get an LED HDTV back light. Much less chance of buzzing.",neutral
Nothing serious. The volume seems no different from when I control it via my phone. The only difference noted is the ability to leave my phone in my pocket. Not impressed at all.,neutral
i got it because of the l shaped plug in but when it got here it was just the old plain straight plug in,negative
"These external headphone or ear bud volume controls are dificult to find.  This one works very well. Wide range of volume control. Note that miniplug is straigt and not angled as shown in photo of product.  Actually I wanted the straight plug.  Only wish that the small pocket clip was removeable.  Minor detail, however.",positive
Bought this for my brother to use on his motorcycle speaker system and it works really good. For this price you can't go wrong with this.,positive
"Trivial setup, just put it between your headphones and whatever they were plugged into already. Works, although I agree with others who have mentioned that the thumbwheel is pretty small.",positive
"Very good volume controller and very useful, have it on my PC works with any head phones, does the job it was made for and works great.",positive
I got the Koss volume control mainly because I listen to books when I walk and the traffic often makes it difficult to hear.  Being able to just adjust the volume with the Koss volume control is much easier than pulling out my Ipod or MP3 player to do it.  It also conserves the battery by not having to adjust it on the player.  This works exactly like it is advertised.,positive
I purchased this volume control simply to give my headphones an extension cord.  Being able to adjust the volume is an added bonus.,positive
"After less than a month of being attached to my laptop, the volume control started introducing static, and suddenly it was as if the control was turned all the way down, no matter what I did with the volume wheel.",negative
"I think every pair of headphones should have built-in volume control, but a lot of them don't, so this bit of kit is needed.  They work just as expected with no degradation to the sound quality.",positive
This volume control is just what I needed to control the volume for headphones I own without a volumecontrol.  The control is simple and the volume changing is continuous and smooth.,positive
"I have bought two of these, one for myself and another for a gift.  I like having the thumb wheel volume control handy to raise and lower volume while watching movies on my pad.  It is a very solid product!",positive
"This product has been mediocre since the beginning.  When adjusting the volume control, the balance alternately shifts between favoring the right and left channels in an unpredictable manner.  After just a couple of months of use, there is a great deal of static and crackling when changing the volume.  Sometimes rapidly turning the dial from MIN to MAX several times alleviates the problem for a few hours.  This product is good if you're looking for an inexpensive, throw-away solution.",neutral
"Developed a short in the jack after 2 uses.  Sound was fine until then, now its a constant struggle to get the plug situated so that there is no static.",negative
"Im very happy with this extention. Not only does it giveme the extra length to use it for remote viewing thru my PC from bed, it is very convenient for volume I have complete Privacy and Control of my utube and Netflix viewing late at night, I wasnt sure but it turned out to be a Great Buy.",positive
"It works as advertised, it's nice and small and adds a little length to your existing headphone cord. Mine doesn't look exactly like the one pictured (it's more squared off than rounded) but no big deal, I'm still pleased with it and do recommend it.",positive
"This on-line volume control works good, no issues so far. I recommend it for anyone that owns headphones lacking volume control.",positive
"This product works fine, but when I tag it along with my JVC headphone, the combined wire length becomes unmanageable.",neutral
Does what it is supposed to do. Only criticism is the volume control knob is a little small.,positive
"I needed this to adjust the volume while snowboarding and wasn't able to remove my gloves while on the mountain to mess with the ipod, and this did the trick. Its also good as an cord extension. No reduction in sound quality and it definitely took in some snow, but still performs just fine.",positive
This works great. I have a MP3 player that I use when I am riding and it makes it easier to adjust the volume. Fast shipping.,positive
I have a Koss Headphone but leaning back in my chair was not quite long enough plus the volume control is very handy to make a quick volume control when needing to make quick volume controls as well as getting some more space.  The quality is very good with the headset and volume control.,positive
It's so convenient having a volume control for my earphones.  I use this when watching my TV since there is no volume control for the earphone connection.  I may order another one for use with my iPod so I won't have to dig it out of my purse to adjust the volume.,positive
"This is a great companion to my JVC noise cancelling headphones.  I don't really need the extra length while traveling, but at home the added range and direct volume control is a big plus.",positive
"I used this for my Father so he could control his pillow speaker control, which has no volume control. It's been working perfectly for about a year now.",positive
"The volume control degraded the sound quality significantly. If you use it with a cheap earphone, it may be OK for you, definitely not enevn with Koss PortaPro or KSC75.",negative
"I use this with my Bluetooth headphones the volume control is great which Is what looking for in this product, the extra cable length is a bonus.",positive
"If you're using this for headphones, it's probably fine. I was trying to use it as a replacement volume puck for amplified speakers, and the cable is so poorly insulated that all sorts of noise comes through. The volume control is nice and it is very small.",neutral
"The cable is thin, but appears to be a high quality. Connectors are well built.The volume control is easy to use, and will let you fine tune the volume to any lower volume.",positive
I love having a volume switch available no matter what headphones I use.  Also the cord is long enough to work as an extension. I've always enjoyed Koss products; the quality of sound from their headphones just sounds better to me than most-- especially for the price.,positive
Have used item very little but pleased with it. I would recommend to anyone with need of such a device.,positive
My portable XM radio was over driving the amp in my truck no matter how I adjusted it. Installed this product in line with the radio output and problem solved and for almost nothing.,positive
This year I bought a Dell Vostro laptop. It turns out that many/all have a problem with the audio in that there is a buzzing sound and noise  especially when using earbud headphones. Someone suggested using a volume control to increase the impedence. I didn't expect it to work but it does. The Koss VC20 reduced the problem to the point where it is barely perceptable. I am completely satisfied.,positive
Used for under the pillow stereo speaker. Also added a small headphone amplifier between this volume control and audio source. Would recommend.,positive
"PortaPro headphones did not dissapoint.  Sound was good, and a good alternative to in ear headphones.",positive
Well this product has absolutely exceeded my expectations in terms of the overall sound quality .. . And for the price that its offered. . .i can recommend any one to just buy it .. without thinking twice. ..Cons :  Not as comfortable as over the ear headphones. ..,positive
"I had a Koss CD player when I was little, and the bass was unmatched in a bookshelf system.  It made me the envy of my friends and translated into loyalty with KOSS headphones.  I can't say enough about these lightweight, gorgeous-sounding, funky headphones.  PortaPros have a lifetime warranty, look like something out of Tron, and spoil the listener with comfort and bass reproduction.  Buy 'em, and find something else to worry about, in life.  Highly recommended.",positive
"These headphones have been the companion to my laptop since the day I bought them. They are small, light, and deliver surprisingly good sound for the size.On the negative size, the foam ear pads can fall off very easily, and have a relatively short life. The sliders that adjusts the tension in the band move to max tension at the slightest touch.",positive
"I purchased these headphones looking for a set of sub-100 dollar on-ear phones.  Like many other reviews say, the sound quality is superb for the price range.  my only complaint is the comfort.  i don't wear them on a daily basis, and they are slightly difficult to get accustomed to.  other than that, this is a top notch product.",positive
"Good product for the cost. Good sound quality, folds easily and can be used a variety of settings. Nice price",positive
Many of my friends look at these headphones and wonder why I make such a big deal about them. They are not the most beautiful headphones to look at. But do they kick xxx when it comes to sound there are not another pair it this price range that even comes close .,positive
"I usually use ear buds, or speakers, but I thought I would try these. The bass and the sound response in general are quite good. They are seemingly flimsy, or should I say, light weight, but I have been pretty hard on them and they are still in one piece. I would recommend them over similarly priced ear buds, so long as the style appeals to you.",positive
"I've been using these headphones for over a year now and they're simply excellent.I know some have an issue with the style, but all I really care about is the sound quality.It's terrific.",positive
"Stop looking and just get these. They don't feel as comfortable as some other headphones, but they sound great!I love the retro look too.",positive
"I liked these headphones, pretty much what I paid for.  The metal band on the top grabs hair sometimes if you adjust it on your head... so just don't do that and you'll be good.Good sound, fairly comfortable.  Essentially just what I wanted.",positive
"They are collapsible, comfortable, they have great sound quality (good bass), and they come with a lifetime warranty. How can you not buy these?",positive
"I bought the Sennheiser PX200 and returned them since they hurt my head (7 3/4 hat size). These headphones sound better, (better range and low end), fit better, and cover more of my ears.  Solid value.",positive
"That's about it, really honest headphones, cheap and the sound is quite balanced. Headband pressure adjustable (firm / light). I find the firm a bit too tight but it's a good setting when being active. Totally recommend.",positive
"These are simply the best headphones that you can purchase for an under $100 price tag, and they are under 50$! Very full, clear, sound with an amazing amount of bass. The styling isn't the greatest in my opinion, but the amazing sound quality more than makes up for it.",positive
"Bought these for Christmas, they don't fit to head very well and tend to snap off if bumped.  These are very light weight.  They are still working though.",neutral
"Work well and easy to use.  The cord is to short, but the sound, build quality, and weight are are outstanding.  These headphones excel in these most important areas.  I will constantly pick them over a more expensive heavy set.",positive
"It works,.... the sound really come out from the phones. Just not as good sounds as I thought, or maybe I just played crappy music with lousy mp3 quality, downloaded from unreliable source. I confused.But the good thing is, I can bring it to airplane and don't have to use that even crappier headphones from airlines! yeay!It's not as pretty as it look from the picture though, I think that Beats by dr.Dre look more sturdier than this.",positive
i bought these because they looked kooky.  they sound good and they're foldable but they're not as comfy as i imagined.  they hurt after an hour or so.,positive
"I've had these for a while, haven't used them much and then have begun to do so with library books on CD. Okay to good sound, but the durability isn't great --- one of the ear pieces constantly comes off. It can be re-placed, but it's a nuisance.",positive
"Seriously, are these airplane headphones?  That's how poor I found the sound quality in these.  I was shocked after seeing all the great reviews for these and then after finally checking them out for myself, wow, what a let down.  They do look cool but even the $5 Skullcandy earbuds with poor sound quality sounds better than these.  I cannot believe this is Koss, I have owned numerous headphones by them but this is just sad.",negative
"The earphones are fine, but they create too much pressure physically on the skull (ears).  They don't just sit, they squeeze onto your ears.  Definitely a minus for me.  Maybe I'll get used to them, but so far I feel it was a bad call.",negative
"I bought these after Shure jacked up the price of their mini headphone from $30 to $90 (huh?).  Anyway, these sound just fine and are comfortable.My only complaint is how each side of the head band is connected together, that if I adjust it while on my head, my hair can get caught under the band.  Yoowwwzaaaa!  I don't have long hair, so I would imagine it would be even worse for those people.",positive
"I didn't care much for these the first time I heard them, tried them again and liked them very much, but later just seemed flat and not much life in there.  At first a wrote a positive review, but the more I listen the less I like",neutral
"Great sound, time proven stats and abilities. Check out reviews elsewhere, I did, these are the best quality for the price.",positive
"This morning they sold for $38.72 or something like that. Then they jumped the price to only a 10% discount. Now, it's a 15% discount.This is a bad business practice and Amazon is doing this more and more. It lessens the ability to purchase a product. I was ready to doit, but not when they suddenly jumped the price. I like the phones but not price jumps when I show interest in something.",positive
"These sound amazing, hands down the best under fifty you can buy. Not as stylish as some or even as durable but with a lifetime warrenty you can't go wrong. 4.5",positive
"Best sounding open ear headphones I've ever heard. I've used them almost every day for a long time. Bass is very powerful for something that doesn't enclose the ear. Sound is very clear and they can also handle a lot of power. As others have said, the headband can rip out a few hairs occasionally, but that is the only complaint I have.",positive
"These are great headphones for the money.  I wish the cord was a little longer as I use them at my desk.  The sound is far better than I've found with others in this price range, so it's a reasonable trade-off for me.  The lifetime guarantee doesn't hurt, either.",positive
There's not much I can add to what's already been said about the Koss PortaPro headphones. These have got to be one of the best values out there today. Sound is phenomenal. Comfort (for me) is very good. The only area for concern that I could see was the quality of the cable/jack. I added two layers of shrink tubing at this junction to relieve stress. I think that will be sufficient. Highly recommend this product.,positive
The 'gold' plug on these earphones is slightly smaller than regulation which causes the right earphone to cut out on some devices.  I bought TWO of these puppies and they are both defective.  The problem does not show up until they have been used for some hours (weeks).,negative
I use to own these same headphones back in the 80's and they are still dynamic!  I would recommend these headphones to anyone!,positive
"Do you wanna look like a jogger from 1982?  Do you want your music to sound fantastic at the same time?  These are your headphones.  Seriously, they sound excellent.",positive
They are a little overated do sound muddy depends on the track you listen to but highs never sound like they should.I wouldnt say there bassey but more of a swamped out muffled.You could do better if you look around but there not bad but if you own these they cant be you only pair,positive
"If you love the bass in the music, this is your headphones! This is a real killer with high expression of basses, high quality sound, good noise-blocking, comfy (but you probably will feel uncomfort in an hour, it causes sweating and heating in ears after some time), light-weighted and in contrast to style arguments of other reviews, pretty stylish with its blue color and metal connection.I strongly recommend the product. Especially given its price...",positive
Very deep bass for such little headphones needs a break in period top of head set can be a little uncomfortable in extended use other than that great value,positive
Ha widths years ago.Design looks a bit lighter than back then but has added fit switch (tight or loose) which is nice.As ever great sonice and the price I got it for ($25!!!) was a steal.Great choice for comfortable home use and moderately active outdoor performance!!!!!!!!,positive
"If comfort is your issue, these headphones do the job. I have very sensative ears. These heasdphones direct the pressure away from your ears and it is much more evenly distributed than any headphones I've tried (besides my super expensive noise cancelling headphones.",positive
Most cheap headphones claim they can reproduce bass down to 20 Hz but these are the only ones that even come close to matching that claim. The clarity and durability of these headphones is also amazing.,positive
I have owned a pair of Koss Porta-Pros back when they first came out and could not believe the sound from these headphones. I have tried other brands but have never had as good of a frequency response that these headphones can produce. I will never buy any other pair of over the ear headphones as long as they keep these in production. They are that good.,positive
While you're shopping just remember this fact:KOSS PORTAPRO--ROCKIN OUT NONSTOP SINCE 1984 BECAUSE OF OVERWHELMING CUSTOMER DEMAND.There's one solid fact about the performance of portable headphones and that's it.  Go with the proof.,positive
"I'm hard on headphones. I use them at work all day long and they get a work out. I've gone through 6 sets less than a year and a half. When these arrived, I groaned. They appeared much flimsier than I expected. Well, more than six months later, these phones are going strong. Sound is good, quality is good. There ya go! These have been around forever. I think I'm figuring out why.",positive
They look old school but these things are awesome. I bought the replacement pads too but haven't had to use them yet. The sound quality is amazing and you don't lose anything like you sometimes do with noise canceling headphones.,positive
"I think these are great for the price, but they lack low end bass as they are compact, and the padding simply isn't there, to keep space to a minimum once again, but overall, I'm very much happy with them. Keep an eye out for a video review on the SonicOrbStudios YouTube channel for more :)",positive
"You notice more sounds with these headphones.  This is one example of traditional electronics that will never be beat, especially at this price.",positive
"Sure these headphones look a bit wierd. A matter of taste at best.However the sound is great! Whether the source is a smartphone, tablet or PC this is an excellent sounding headphone for the price.",positive
"For the price, there is simply no other set of headphones that will provide as warm and beautiful a soundspace. It's that simple.",positive
"I have been wanting a great set of headphones for years and finally took the time to research them and checked with C-net before I purchased anything. I am so glad that I got these, they are so very comfortable (even with brand new ear piercings) and sound incredible. I am also very happy to find out they have a lifetime warranty.",positive
My daughter didn't have a nice pair of headphones and we looked these up on Amazon and Cnet loved them so for Christmas I bought them for her. SHE LOVES THEM &#60;3,positive
"How often can you really ""feel"" the music? Well, now that is possible with the Porta pro from Koss. Just got mine and they are incredible. Amazing is too short to describe the experience. Highly recommended.",positive
"Fit only so-so, pressure adjustment flimsy. Sound quality very good but not outstanding; sound leaks very noticeable.",positive
I have Bose acoustic noise cancelling headphones which i paid $150 while this Koss Headphones I paid $25 ( black friday deal ). I can say I love this headphone way more than Bose. 100% recommended.,positive
"Suits my needs almost perfectly.  A great balance of quality construction, design, price and sound.  All that and a life time warranty from a company with a solid reputation.  I love these headphones.",positive
"I'm a live sound engineer. I have many pairs of headphones. I love these for personal listening with MP3 players, phones, portable digital audio devices. Great for travel. I've purchased several of these. They sound way better than you'd think.....",positive
"You really can't beat the sound of the headphones for the price. They fit really well, sound amazing, look sweet and rival higher end headphones. I am going to pick up a set for work and home. Even though they are portable, I still forget them. :)",positive
"I own several pairs of headphones and earbuds, ranging in price from $20 to over $500.  I've had a pair of these Koss PortaPro headphones for several months now, and used them on PCs for games and on an iPhone and an iPad for games, music and video.  These headhones have great sound with all the devices.  I like them so well that I just ordered 2 more pair.  It would be hard to beat them for the price.",positive
"I purchased these after reading many reviews and was not disappointed.  They do not have the best high range, but decent.  Great mid range and surprisingly good low end for the size and style.  They performed so well, that my 16 year old nephew ended up confiscating them as his.  When I called him out on the retro style, he shrugged and said &#34;have you heard these?&#34;  Enough said!",positive
