reviewText,AspectTerm,Sentiment
The hotel is small and the staff are very friendly .,service general,positive
The room we stayed in was larger than we expected and was extremely clean and comfortable .,rooms design_features,positive
The room we stayed in was larger than we expected and was extremely clean and comfortable .,rooms cleanliness,positive
The room we stayed in was larger than we expected and was extremely clean and comfortable .,rooms comfort,positive
"As other people have stated , the hotel is in a quiet location but is in easy walking distance to other livelier areas of the city .",location general,positive
"As other people have stated , the hotel is in a quiet location but is in easy walking distance to other livelier areas of the city .",location general,positive
It is also a short walk to the nearest metro station .,location general,positive
"Considering what some of the other hotels were charging in Paris , I would consider this hotel to be excellent value for money .",hotel prices,positive
"Great location , fun district and nearby a major subway / train station",location general,positive
"Great location , fun district and nearby a major subway / train station",location general,positive
"The location was great , walking distance to the side - streets of Shibuya and the Shibuya train station which has connections to many of the major tourist sights .",location general,positive
"The location was great , walking distance to the side - streets of Shibuya and the Shibuya train station which has connections to many of the major tourist sights .",location general,positive
The hotel itself was adequate and clean .,hotel quality,positive
The hotel itself was adequate and clean .,hotel cleanliness,positive
"Service was good , but still not compable to five star hotels like the Peninsula or Four Seasons .",service general,positive
Great hotel Fantastic hotel as you will have seen from the other reviews .,hotel general,positive
Great hotel Fantastic hotel as you will have seen from the other reviews .,hotel general,positive
Nice touches like the teddy bear by the bed and the duck by the bath .,room_amenities design_features,positive
"Very central for business travellers and there is an MTR station below the hotel in Pacific Place , a massive shopping centre but not cheap ! The only slightly negative thing I could say about the hotel is to do with the swimming pool location .",location general,positive
"Very central for business travellers and there is an MTR station below the hotel in Pacific Place , a massive shopping centre but not cheap ! The only slightly negative thing I could say about the hotel is to do with the swimming pool location .",facilities comfort,negative
Other than that the place is faultless .,hotel general,positive
Will be returning to the Alba Hotel in Florence,hotel general,positive
We thoroughly enjoyed every minute spent in Florence and Alba Hotel contributed to our fantastic time !,hotel general,positive
"Located on Via Della Scala , it was the perfect location , central to everything Florence has to offer .",location general,positive
"Located on Via Della Scala , it was the perfect location , central to everything Florence has to offer .",location general,positive
"The staff were very polite , breakfast was the perfect start to each day and the rooms were beautiful !",service general,positive
"The staff were very polite , breakfast was the perfect start to each day and the rooms were beautiful !",food_drinks quality,positive
"The staff were very polite , breakfast was the perfect start to each day and the rooms were beautiful !",rooms design_features,positive
Fantastic hotel We can ' t praise this hotel enough !,hotel general,positive
Fantastic hotel We can ' t praise this hotel enough !,hotel general,positive
"Well located in the Mitte ( former East Berlin ) district , close to U - Bahn and tram lines .",location general,positive
"Well located in the Mitte ( former East Berlin ) district , close to U - Bahn and tram lines .",location general,positive
Hotel and bar staff were extremely helpful and spoke excellent English .,service general,positive
Hotel and bar staff were extremely helpful and spoke excellent English .,service general,positive
The hotel offers a brilliant full buffet breakfast and free internet access in the front bar .,food_drinks quality,positive
The hotel offers a brilliant full buffet breakfast and free internet access in the front bar .,facilities prices,positive
"The hotel is funky and hip , with a great decor .",hotel design_features,positive
"The hotel is funky and hip , with a great decor .",hotel design_features,positive
"The hotel is funky and hip , with a great decor .",hotel design_features,positive
Will definitely stay here again !,hotel general,positive
Great Place to Destress .  .  .  .  . Just returned from 3 nights at the Maya Ubud which was absolute heaven .,hotel general,positive
Great Place to Destress .  .  .  .  . Just returned from 3 nights at the Maya Ubud which was absolute heaven .,hotel general,positive
Great Place to Destress .  .  .  .  . Just returned from 3 nights at the Maya Ubud which was absolute heaven .,hotel general,positive
We stayed in the superior garden villa - and the only sound to be heard was the birds and the occasional thwack of a tennis ball .,hotel general,positive
We stayed in the superior garden villa - and the only sound to be heard was the birds and the occasional thwack of a tennis ball .,hotel general,positive
The Spa is situated in a great location and the elevator ride down to reach the infinity pool and facilities is a great way to avoid the steps !,facilities comfort,positive
The Spa is situated in a great location and the elevator ride down to reach the infinity pool and facilities is a great way to avoid the steps !,facilities comfort,positive
We both had the 75 minute massages and it was so tranquil to only hear the sound of the river flowing below and the odd frog ! The amenities around the hotel were excellent and we ate in most of the restaurants and found the service and food to be fantastic .,facilities quality,positive
We both had the 75 minute massages and it was so tranquil to only hear the sound of the river flowing below and the odd frog ! The amenities around the hotel were excellent and we ate in most of the restaurants and found the service and food to be fantastic .,room_amenities general,positive
We both had the 75 minute massages and it was so tranquil to only hear the sound of the river flowing below and the odd frog ! The amenities around the hotel were excellent and we ate in most of the restaurants and found the service and food to be fantastic .,service general,positive
We both had the 75 minute massages and it was so tranquil to only hear the sound of the river flowing below and the odd frog ! The amenities around the hotel were excellent and we ate in most of the restaurants and found the service and food to be fantastic .,food_drinks quality,positive
All in all a great place to stay if you want to have peace and quiet but be close to main centre ( 5 / 8 minutes away ),hotel general,positive
All in all a great place to stay if you want to have peace and quiet but be close to main centre ( 5 / 8 minutes away ),hotel comfort,positive
All in all a great place to stay if you want to have peace and quiet but be close to main centre ( 5 / 8 minutes away ),location general,positive
Loved the JW,hotel general,positive
We recently stayed a week here Oct 13 - 19 and had a wonderful time .,hotel general,positive
The location is excellent and the beds are heavenly !,location general,positive
The location is excellent and the beds are heavenly !,polarity positive,positive
"Because there are so many restaurants to try we only ate breakfast in the hotel , the restaurant Shulas was very attractive and breakfast was quite good .",facilities design_features,positive
"Because there are so many restaurants to try we only ate breakfast in the hotel , the restaurant Shulas was very attractive and breakfast was quite good .",food_drinks quality,positive
Went with my wife and my parents for short break via Eurostar to celebrate my mother ' s 70th birthday and can only say experience was superb .,hotel general,positive
"Staff were very helpful with all travel , restaurant and river cruise bookings - as said location ideal , premises were very clean and would definitely recommend to any friends / family in the future .",service general,positive
"Staff were very helpful with all travel , restaurant and river cruise bookings - as said location ideal , premises were very clean and would definitely recommend to any friends / family in the future .",location general,positive
"Staff were very helpful with all travel , restaurant and river cruise bookings - as said location ideal , premises were very clean and would definitely recommend to any friends / family in the future .",hotel cleanliness,positive
"Staff were very helpful with all travel , restaurant and river cruise bookings - as said location ideal , premises were very clean and would definitely recommend to any friends / family in the future .",hotel general,positive
A wonderful stay at the London Bridge Last weekend,hotel general,positive
"(just the two of us and a couple of witnesses ) We booked into the London Bridge the day before we were due to get married and found that kindly they had upgraded us to a luxury room with a super king bed , champagne , fruit and chocolates , what a lovely surprise ! Everything else about the London Bridge was excellent too , clean , comfortable , delicious breakfast and friendly staff .",hotel cleanliness,positive
"(just the two of us and a couple of witnesses ) We booked into the London Bridge the day before we were due to get married and found that kindly they had upgraded us to a luxury room with a super king bed , champagne , fruit and chocolates , what a lovely surprise ! Everything else about the London Bridge was excellent too , clean , comfortable , delicious breakfast and friendly staff .",hotel comfort,positive
"(just the two of us and a couple of witnesses ) We booked into the London Bridge the day before we were due to get married and found that kindly they had upgraded us to a luxury room with a super king bed , champagne , fruit and chocolates , what a lovely surprise ! Everything else about the London Bridge was excellent too , clean , comfortable , delicious breakfast and friendly staff .",food_drinks quality,positive
"(just the two of us and a couple of witnesses ) We booked into the London Bridge the day before we were due to get married and found that kindly they had upgraded us to a luxury room with a super king bed , champagne , fruit and chocolates , what a lovely surprise ! Everything else about the London Bridge was excellent too , clean , comfortable , delicious breakfast and friendly staff .",service general,positive
We will definitley be returning again on our next trip to London .,hotel general,positive
"Excellent location This is a great hotel considering the rate , location and level of service .",location general,positive
"Excellent location This is a great hotel considering the rate , location and level of service .",hotel general,positive
"Excellent location This is a great hotel considering the rate , location and level of service .",hotel prices,positive
"Excellent location This is a great hotel considering the rate , location and level of service .",location general,positive
"Excellent location This is a great hotel considering the rate , location and level of service .",service general,positive
We had a great stay of 5 days - so close to best part of the city and major attractions !,location general,positive
We had a great stay of 5 days - so close to best part of the city and major attractions !,hotel general,positive
Rooms were adeqate and well decorated with clean and modern bathrooms .,rooms quality,positive
Rooms were adeqate and well decorated with clean and modern bathrooms .,rooms design_features,positive
Rooms were adeqate and well decorated with clean and modern bathrooms .,rooms cleanliness,positive
Rooms were adeqate and well decorated with clean and modern bathrooms .,rooms design_features,positive
Only negative was heating which was not adequate .,room_amenities quality,negative
We will stay there again .,hotel miscellaneous,positive
Large and Comfortable Room Just returned from a 2 night stay at the Sofitel .,rooms design_features,positive
Large and Comfortable Room Just returned from a 2 night stay at the Sofitel .,rooms comfort,positive
The rooms are very large for NY and very well appointed and comfortable .,rooms design_features,positive
The rooms are very large for NY and very well appointed and comfortable .,rooms comfort,positive
Had an excellent dinner two doors down at DB Bistro Moderne .,food_drinks quality,positive
"a true oasis I stayed at this hotel about 2 years ago and previously wrote a review based on that stay , saying i thought the value vs . price was not worth it , that it was overpriced for the caliber of hotel it was purporting to be , but I TOTALLY retract my negative comments .",hotel general,positive
i just stayed there again on my last visit to London and couldn ' t have stayed at a finer hotel .,hotel general,positive
"the price is very comparable to other luxury hotels in London and what you actually get in return is tremendous , beginning from the warm welcome by the friendly and extremely knowledgeable staff , to the welcome glass of champagne and array of snacks , to the invitation to join them for canap茅s and drinks in the evening and the turndown service with candles , robes and slippers laid out .",hotel prices,positive
"the price is very comparable to other luxury hotels in London and what you actually get in return is tremendous , beginning from the warm welcome by the friendly and extremely knowledgeable staff , to the welcome glass of champagne and array of snacks , to the invitation to join them for canap茅s and drinks in the evening and the turndown service with candles , robes and slippers laid out .",service general,positive
"the price is very comparable to other luxury hotels in London and what you actually get in return is tremendous , beginning from the warm welcome by the friendly and extremely knowledgeable staff , to the welcome glass of champagne and array of snacks , to the invitation to join them for canap茅s and drinks in the evening and the turndown service with candles , robes and slippers laid out .",service general,positive
it ' s a true oasis from the rush of central London .,hotel general,positive
"Above average , good value Spent 2 nights at the Eastgate Tower , in mid - town Manhattan .",hotel general,neutral
"Above average , good value Spent 2 nights at the Eastgate Tower , in mid - town Manhattan .",hotel prices,positive
"It is well located , close enough to Grand Central Station to catch the trains , a healthy but do - able walk to Broadway Theatres , and there ' s a decent bagel place ( Daniel ' s ) a couple of blocks away .",location general,positive
"It is well located , close enough to Grand Central Station to catch the trains , a healthy but do - able walk to Broadway Theatres , and there ' s a decent bagel place ( Daniel ' s ) a couple of blocks away .",location general,positive
"It is well located , close enough to Grand Central Station to catch the trains , a healthy but do - able walk to Broadway Theatres , and there ' s a decent bagel place ( Daniel ' s ) a couple of blocks away .",location general,positive
"It is well located , close enough to Grand Central Station to catch the trains , a healthy but do - able walk to Broadway Theatres , and there ' s a decent bagel place ( Daniel ' s ) a couple of blocks away .",location general,neutral
"It is well located , close enough to Grand Central Station to catch the trains , a healthy but do - able walk to Broadway Theatres , and there ' s a decent bagel place ( Daniel ' s ) a couple of blocks away .",location general,positive
"The room ( 2 beds ) was large , with a kitchenette , which is very convenient for storing and heating up food ( there ' s an oven / range + microwave , sink and fridge , with dishes and utensils provided )  .",rooms design_features,positive
"The room ( 2 beds ) was large , with a kitchenette , which is very convenient for storing and heating up food ( there ' s an oven / range + microwave , sink and fridge , with dishes and utensils provided )  .",room_amenities comfort,positive
Maid service included dish - washing .,service general,positive
TV was an older CRT model .,room_amenities design_features,negative
Fantastic Our company used the Michelangelo Hotel for a business meeting with 16 participants .,hotel general,positive
"The hotel was fantastic , from the absolutely wonderful rooms to the service , and the great European feel .",hotel general,positive
"The hotel was fantastic , from the absolutely wonderful rooms to the service , and the great European feel .",rooms general,positive
"The hotel was fantastic , from the absolutely wonderful rooms to the service , and the great European feel .",service general,positive
"The hotel was fantastic , from the absolutely wonderful rooms to the service , and the great European feel .",hotel general,positive
"The staff was helpful , friendly and the meeting staff was available non - stop .",service general,positive
"The staff was helpful , friendly and the meeting staff was available non - stop .",service general,positive
"They do not have a business office per se , however , they were willing to make copies for us in their offices , and Kinko ' s is a couple of blocks away .",hotel general,negative
"They do not have a business office per se , however , they were willing to make copies for us in their offices , and Kinko ' s is a couple of blocks away .",location general,positive
"They do not have a business office per se , however , they were willing to make copies for us in their offices , and Kinko ' s is a couple of blocks away .",service general,positive
Definitely a great experience .,hotel general,positive
Fabulous hotel !  !,hotel general,positive
"The Adlon is rated as one of the top 5 hotels in Europe , and with good reason !",hotel general,positive
"The site is gorgeous , incredibly convenient to historical sites , and has an amazing view of the recently refurbished Brandenburg Gate .",hotel general,positive
"The site is gorgeous , incredibly convenient to historical sites , and has an amazing view of the recently refurbished Brandenburg Gate .",location general,positive
"The site is gorgeous , incredibly convenient to historical sites , and has an amazing view of the recently refurbished Brandenburg Gate .",hotel general,positive
"The rooms are tremendous , service is outstanding , and the pool is a decadent Greco - Roman paradise in the middle of Berlin !",rooms design_features,positive
"The rooms are tremendous , service is outstanding , and the pool is a decadent Greco - Roman paradise in the middle of Berlin !",service general,positive
"The rooms are tremendous , service is outstanding , and the pool is a decadent Greco - Roman paradise in the middle of Berlin !",facilities design_features,positive
I couldn ' t recommend this hotel highly enough !,hotel general,positive
Best hotel in Amsterdam,hotel general,positive
This hotel is a personal favourite of mine .,hotel miscellaneous,positive
"An Amsterdam townhouse on a quiet side canal , yet within walking distance of just about anything you want to see ( and convenient for Anne Frank ' s house in particular )  .",location general,negative
"An Amsterdam townhouse on a quiet side canal , yet within walking distance of just about anything you want to see ( and convenient for Anne Frank ' s house in particular )  .",location general,positive
"The rooms are HUGE , well appointed , with clean bathrooms , fridge , TV , buffet breakfast and friendly staff .",rooms design_features,positive
"The rooms are HUGE , well appointed , with clean bathrooms , fridge , TV , buffet breakfast and friendly staff .",rooms cleanliness,positive
"The rooms are HUGE , well appointed , with clean bathrooms , fridge , TV , buffet breakfast and friendly staff .",service general,positive
"The rooms are HUGE , well appointed , with clean bathrooms , fridge , TV , buffet breakfast and friendly staff .",room_amenities design_features,positive
It ' s the only place I would stay in Amsterdam .,hotel general,positive
Try for a room on the canal side .,rooms general,positive
We checked prices at several top rated hotels and this was the best deal for the money .,hotel prices,positive
"The room was impecible , the service outstanding and the view was wonderful .",rooms quality,positive
"The room was impecible , the service outstanding and the view was wonderful .",service general,positive
"The room was impecible , the service outstanding and the view was wonderful .",rooms general,positive
Great little hotel I have just returned from a weekend in Barcelona and this hotel was great for my stay .,hotel general,positive
Great little hotel I have just returned from a weekend in Barcelona and this hotel was great for my stay .,hotel design_features,negative
Great little hotel I have just returned from a weekend in Barcelona and this hotel was great for my stay .,hotel general,positive
"The location is amazing , literally 2 minutes walk from La Rambla , a lot of people say this area is dodgy but as long as you don ' t walk around on your own it ' s fine and I never felt under threat going out for dinner at night , just try to stick to the busier roads rather than the small alleys .",location general,positive
The hotel was extremely basic but clean which is the most important thing .,hotel design_features,neutral
The hotel was extremely basic but clean which is the most important thing .,hotel cleanliness,positive
"We had a well equipped bathroom , a TV and a mini bar apart from tea making faciliites there was nothing more we needed .",rooms design_features,positive
The staff are very helpful too .,service general,positive
If you ' re looking for a budget hotel in Barcelona then this is a great option .,hotel prices,positive
>Caveat on ' Ocean View ' Room,rooms general,negative
"There was a nice view of the harbor , but the only way you could actually see the ocean from our room would be to step out onto the balcony and lean over to see a small sliver of Pacific .",rooms general,positive
"There was a nice view of the harbor , but the only way you could actually see the ocean from our room would be to step out onto the balcony and lean over to see a small sliver of Pacific .",rooms general,negative
"I complained that this did not constitute an ocean view in my mind , but the hotel staff told me that is how the room is classified , and refused to move us .",service general,negative
"Other then this disappointment , the hotel was great .",hotel general,positive
Nice place to stay !,hotel general,positive
Only stayed one night but were treated with the utmost courtesy and friendliness by the staff .,service general,positive
Only stayed one night but were treated with the utmost courtesy and friendliness by the staff .,service general,positive
well decorated room which though smallish was well equipped .,polarity positive,positive
well decorated room which though smallish was well equipped .,rooms design_features,negative
well decorated room which though smallish was well equipped .,rooms design_features,positive
Would have no hesitation in going back .,hotel general,positive
Great Hotel,hotel general,positive
I had an great weekend in the Berlin Plaza Hotel .,hotel general,positive
"The Service is excellent , and you feel always to be welcomed .",service general,positive
I would stay the next time always in the Berlin Plaza Hotel .,hotel miscellaneous,positive
"Good , with a couple of minuses",hotel general,
"Many plus points distinguish this hotel - nice setting , friendly and cooperative staff , comfortable rooms .",hotel general,positive
"Many plus points distinguish this hotel - nice setting , friendly and cooperative staff , comfortable rooms .",service general,positive
"Many plus points distinguish this hotel - nice setting , friendly and cooperative staff , comfortable rooms .",rooms comfort,positive
"It is also pretty quiet , considering how close it is to the centre of town .",location general,negative
"The only food I tried here was breakfast and that too was good , but rather expensive .",food_drinks quality,positive
"The only food I tried here was breakfast and that too was good , but rather expensive .",food_drinks prices,negative
Worst Hotel Stay .  .  .,hotel general,negative
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",rooms general,negative
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",rooms cleanliness,negative
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",rooms general,negative
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",room_amenities design_features,negative
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",rooms quality,negative
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",rooms design_features,negative
"When we got to our room the door was wide open , our room key didn ' t work so we had to reactivate it every time we wanted to get back in , the floors were dirty , we didn ' t have enough beds to accodomate the girls , our window was broken with 90 degree hot air seeping in , no curtains to shade the room , and our bathroom light was broken !",rooms quality,negative
"The hotel staff was rude and don ' t believe the pictures they show on their website , it looks nothing like that .",service general,negative
"Not worth the money at all , luckily after all our complaining we got our second night free !",hotel prices,negative
Great Customer Service,hotel general,positive
"I found this hotel to be very stylish and clean , supported by great customer service .",hotel design_features,positive
"I found this hotel to be very stylish and clean , supported by great customer service .",hotel cleanliness,positive
"I found this hotel to be very stylish and clean , supported by great customer service .",service general,positive
We had a slight problem during our stay ( water temp ) and it was resolved withing minutes and our nightly rate was reduced .,facilities general,negative
We had a slight problem during our stay ( water temp ) and it was resolved withing minutes and our nightly rate was reduced .,hotel prices,positive
This hotel is perfect walking distance to pike place and all of the shopping in downtown Seattle .,location general,positive
I would definately stay here again .,hotel miscellaneous,positive
Decent accomodations .,hotel comfort,positive
"Nothing fancy , nothing too shabby .",hotel design_features,neutral
Rooms were a little small with small beds and a small bathroom .,rooms design_features,negative
Rooms were a little small with small beds and a small bathroom .,rooms design_features,negative
Rooms were a little small with small beds and a small bathroom .,rooms design_features,negative
I would stay there again if I was on a budget and trying to save money .,hotel prices,positive
"loved the Marroitt my stay at the marriott was july 1 - 4 , 04",hotel general,positive
I really liked the location and the staff was great considering that I was there during the Essence music festival,location general,positive
I really liked the location and the staff was great considering that I was there during the Essence music festival,service general,positive
my only disappointment was that the room was half cleaned and we had to wait for clean towels .,rooms cleanliness,negative
my only disappointment was that the room was half cleaned and we had to wait for clean towels .,room_amenities cleanliness,negative
other that that i will be back next year the same time same place .,hotel general,positive
Excellent Good experience and will return .,hotel general,positive
Excellent Good experience and will return .,hotel general,positive
I upgraded to business floor and had a wonderful room and access to wireless and a printer .,rooms quality,positive
The Equinoc restaurant had good food and a super view .,food_drinks quality,positive
The Equinoc restaurant had good food and a super view .,facilities general,positive
Check in was easy and staff was accommodating .,service general,positive
Close to number of good restaurants .,location general,positive
Nice little hotel in the middle of the big apple,hotel general,positive
Nice little hotel in the middle of the big apple,hotel design_features,negative
Nice little hotel in the middle of the big apple,location general,positive
It a small hotel on the Manhattan side of the brooklyn bridge that is good for a business or pleasure traveler .,hotel design_features,negative
"Standard Hampton morning breakfast , helpful staff , but very small rooms , so if you are trying to fit more than 2 people in the room , it might be cramped .",food_drinks quality,positive
"Standard Hampton morning breakfast , helpful staff , but very small rooms , so if you are trying to fit more than 2 people in the room , it might be cramped .",service general,positive
"Standard Hampton morning breakfast , helpful staff , but very small rooms , so if you are trying to fit more than 2 people in the room , it might be cramped .",rooms design_features,negative
"Walking distance to most lower manhattan toruist sites , and the deli around the corner is very good .",location general,positive
"Nothing fancy , just gets the job done .",hotel general,neutral
"lovely , just what you need if you are looking to stay somewhere pleasant but not too posh",hotel general,positive
then this place is in a great location and not badly priced .,location general,positive
then this place is in a great location and not badly priced .,hotel prices,positive
we asked for a room with a view over the canal and it had great large windows for us to look out,rooms design_features,positive
of . brekkie was nice and the bar at the front of the hotel was a nice atmosphere .,facilities comfort,positive
"For most people going to amsterdam , this place would be entirely suitable and in a great location .",location general,positive
Nice property and great location,hotel general,positive
Nice property and great location,location general,positive
A very nice property with great views of the golf course and mountains .,hotel general,positive
A very nice property with great views of the golf course and mountains .,hotel general,positive
Hotel is close to Paradise Valley mall and lots of restaurant .,location general,positive
Good breakfast and courteous staff .,food_drinks quality,positive
Good breakfast and courteous staff .,service general,positive
Great Location,location general,positive
"From the time I arrived at the front door until I left , the staff made you fell welcome .",service general,positive
"The breakfast is very good , but having dinner at the hotel is a little expensive .",food_drinks quality,positive
"The breakfast is very good , but having dinner at the hotel is a little expensive .",food_drinks prices,negative
Lots of eaterys close by .,location general,positive
Wynyard Station is the very close to the hotel .,location general,positive
We really liked it !  !,hotel general,positive
"We really enjoyed Le Meridien - friendly staff , very nice room ( great bathtub and bed ) very good location , nice view .",hotel general,positive
"We really enjoyed Le Meridien - friendly staff , very nice room ( great bathtub and bed ) very good location , nice view .",service general,positive
"We really enjoyed Le Meridien - friendly staff , very nice room ( great bathtub and bed ) very good location , nice view .",rooms general,positive
"We really enjoyed Le Meridien - friendly staff , very nice room ( great bathtub and bed ) very good location , nice view .",rooms design_features,positive
"We really enjoyed Le Meridien - friendly staff , very nice room ( great bathtub and bed ) very good location , nice view .",room_amenities design_features,positive
"We really enjoyed Le Meridien - friendly staff , very nice room ( great bathtub and bed ) very good location , nice view .",location general,positive
"We really enjoyed Le Meridien - friendly staff , very nice room ( great bathtub and bed ) very good location , nice view .",rooms general,positive
It was really one of the best hotels I ' ve ever stayed in .,hotel general,positive
Highly recommended .,hotel general,positive
We got it through priceline for $ 115 + tax .,hotel prices,neutral
"value for money I stayed for 5 nights in the hotel , i must say it is value for money .",hotel prices,positive
"value for money I stayed for 5 nights in the hotel , i must say it is value for money .",hotel prices,positive
"it is very near to all amnesties , and city centre .",location general,positive
the manger and his wife were very freindly .,service general,positive
the manger and his wife were very freindly .,service general,positive
rooms anre clean and linen changed every day .,rooms cleanliness,positive
rooms anre clean and linen changed every day .,room_amenities general,positive
i had superkiing size bed for single occupancy .,rooms quality,positive
"overall impression is good apart from the neighbiurhood which is bit rough , but no troubl",hotel general,positive
"overall impression is good apart from the neighbiurhood which is bit rough , but no troubl",location general,negative
"super time , gorgeous place put simply , I loved this place .",hotel general,positive
"super time , gorgeous place put simply , I loved this place .",hotel general,positive
It was a nice little hideaway on a great shopping street .,location general,positive
"It was so pretty and quiet , the staff always smiling and happy to help .",service general,positive
"It was so pretty and quiet , the staff always smiling and happy to help .",hotel comfort,positive
"It was so pretty and quiet , the staff always smiling and happy to help .",hotel design_features,positive
"It was so pretty and quiet , the staff always smiling and happy to help .",service general,positive
I also loved their pumpkin soup and lime juice .,food_drinks quality,positive
I also loved their pumpkin soup and lime juice .,food_drinks quality,positive
"I hope to go back again , this time for my honeymoon .",hotel miscellaneous,positive
"Top Marks Top marks for this special boutique hotel , we loved it !",hotel general,positive
"Top Marks Top marks for this special boutique hotel , we loved it !",hotel general,positive
"The atmosphere is warm and really welcoming , all the staff very helpful .",hotel general,positive
"The atmosphere is warm and really welcoming , all the staff very helpful .",hotel general,positive
"The atmosphere is warm and really welcoming , all the staff very helpful .",service general,positive
Comfortable room ( fantastic marble bathroom ) and superb view !,rooms comfort,positive
Comfortable room ( fantastic marble bathroom ) and superb view !,rooms design_features,positive
Comfortable room ( fantastic marble bathroom ) and superb view !,rooms design_features,positive
Breakfast was excellent .,food_drinks quality,positive
We couldn ' t have wished for more and will certainly be back !,hotel general,positive
Great location !,location general,positive
Great location base from which to explore Amsterdam .,location general,positive
"Basic amenities , but that was all we needed for a City break .",room_amenities general,neutral
"Rooms were clean and serviced , breakfast was provided and there was plenty to fill up on .",rooms cleanliness,positive
"Rooms were clean and serviced , breakfast was provided and there was plenty to fill up on .",service general,positive
"Rooms were clean and serviced , breakfast was provided and there was plenty to fill up on .",food_drinks style_options,positive
"For the price we paid it was a great value for money and the reception staff were very helpful in answering questions , booking taxis etc .",hotel prices,positive
"For the price we paid it was a great value for money and the reception staff were very helpful in answering questions , booking taxis etc .",service general,positive
The only grumble was that there was a lot of noise in the night due to other guests coming back late !,hotel comfort,negative
A fabulous jewel,hotel general,positive
A fabulous boutique hotel in a neighborhood with spectacular views of the city .  .  .  .,hotel general,positive
A fabulous boutique hotel in a neighborhood with spectacular views of the city .  .  .  .,location general,positive
We actually cancelled another reservation on our way back from Monterey Peninsula to stay here again .,hotel miscellaneous,positive
"Disappointing Given the reviews I read about the Oberoi and the reputation of the chain , I expected excellent and consistent service .",hotel general,negative
We were surprised at the lack of consistency of the service and had a bad experience with the staff ' s confusion regarding whether breakfast was included in our rate .,service general,negative
We were surprised at the lack of consistency of the service and had a bad experience with the staff ' s confusion regarding whether breakfast was included in our rate .,service general,negative
The management is clearly not doing its job in ensuring consistency and communication amongst the staff .,hotel general,negative
"The grounds , however , are beautiful and the location is lovely , however",facilities design_features,positive
"The grounds , however , are beautiful and the location is lovely , however",location general,positive
Treat in Amsterdam,hotel general,positive
I stayed at the Piet Hein with my boyfriend for 2 nights in March based on the user reviews posted on Trip Advisor and wasn ' t disappointed .,hotel general,positive
"This area of Amsterdam is great as it ' s out of the main hustle and bustle , near the museums and close enough to be able to hop on a tram and be in the heart of the action .",location general,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",service general,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",service general,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",service general,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",hotel cleanliness,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",rooms cleanliness,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",room_amenities quality,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",rooms design_features,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",rooms cleanliness,positive
"The staff were friendly , polite and helpful and the place was clean as were the rooms - nice white linen and a bright , clean , modern bathroom .",rooms design_features,positive
"The hotel is also located right next to Vondel Park , great for strolling around and watching the locals run , jog and walk their dogs ( sometimes at the same time !  )  . I would definately go back here when next visiting Amsterdam .",location general,positive
Recommend this Hotel Have just returned from a 3 night stay at this hotel,hotel general,positive
and we would highly recommend it .,hotel miscellaneous,positive
"The rooms are fine and spotless , the breakfast is great but",food_drinks quality,positive
what really makes the hotel is their fantastic staff who are friendly and willing to give good recommedations for restarants etc .,service general,positive
what really makes the hotel is their fantastic staff who are friendly and willing to give good recommedations for restarants etc .,service general,positive
