reviewText,AspectTerm,Sentiment
"I ' ve always used the tablet size before , but on a whim bought the capsule version ( same price ) .",food prices,positive
"The capsule pill pockets are so large , you can easily split them in in half ( even if you ' re trying to hide capsule - sized pills ) .",food style_options,positive
"A friend talked me into trying itLove it , so much better than instant , as good as anything made in a rice steamervery convenient and easy . a minute and a half in the microwave and it ' s ready . purchased 10 / 09 expiration date on package is 11 / 2010",food general,positive
"A friend talked me into trying itLove it , so much better than instant , as good as anything made in a rice steamervery convenient and easy . a minute and a half in the microwave and it ' s ready . purchased 10 / 09 expiration date on package is 11 / 2010",food general,positive
This is the best cocoa ever .,food general,positive
SometimesI just mix it in my coffee and it ' s wonderful .,food general,positive
Highly recommend .,food recommendation,positive
This is a great green tea .,food quality,positive
It has a good clean flavor and no grittiness .,food quality,positive
It has a good clean flavor and no grittiness .,food quality,positive
I highly recommend this and it ' s the only one I ' ll ever buy !,food recommendation,positive
"When I tasted this , I made a face because it was so yucky !",food quality,negative
"To her credit , my ( 8 month old ) daughter ate some bites , but not nearly as enthusiastically as the other flavors .",food general,negative
I like that it has a mixture of organic vegetables in it and beans for protein .,food general,positive
This is the perfect medium roast K - cup .,food general,positive
The coffee never tastes burnt or watered down .,food quality,positive
"This coffee is just as good as the French Roast , but not as strong .",food general,positive
"This coffee is just as good as the French Roast , but not as strong .",food quality,negative
I will continue to buy these as they are the best K - cup I have tasted yet !,food quality,positive
Deceptive !,food general,negative
The holiday box design came up in strips along with the label .,shipment quality,negative
As one pays a premium for these food samples one does so because they are arranged and displayed attractively and come in a ' gift box ' to be given as gifts .,food style_options,positive
These are the best sugar free coffee syrups on the planet .,food general,positive
"My favorites are chocolate ( not like a Hershey ' s at all , they stir in to the coffee ) , hazlenut ( has a good , nutty flavor , can turn any trash cup of Maxwell House from an uncleaned urn into a gormet experience , and raspberry ( also good on ice cream , of course ) .",food quality,positive
"My favorites are chocolate ( not like a Hershey ' s at all , they stir in to the coffee ) , hazlenut ( has a good , nutty flavor , can turn any trash cup of Maxwell House from an uncleaned urn into a gormet experience , and raspberry ( also good on ice cream , of course ) .",food quality,positive
Pamela ' s baking and pancake mix is easy to use and delivers consistent delicious results .,food quality,positive
Pamela ' s baking and pancake mix is easy to use and delivers consistent delicious results .,food general,positive
The recipes on the back of the bag are wonderful !,food general,positive
We ' ve had many people tell us that the baked goods made with Pamela ' s taste better than their gluten counterparts !,food quality,positive
"Generally speaking , I like it especially the texture .",food general,positive
"Generally speaking , I like it especially the texture .",food style_options,positive
"It contains the right amount of moisture , not to dry , not to moist .",food general,positive
"However , I do believe it contains too much almond extract .",food general,negative
It ' s too dominant in the smell and in the taste .,food quality,positive
"these beans came FAST ! not to mention as soon as i got the package ( packaged very well ) and opened it up . you could smell nothing but awesome vanilla aroma . inspecting the beans through the resealable plastic vaccume packed bag they appear to be long , plump and in good condition . cant wait to use these !",shipment delivery,positive
"these beans came FAST ! not to mention as soon as i got the package ( packaged very well ) and opened it up . you could smell nothing but awesome vanilla aroma . inspecting the beans through the resealable plastic vaccume packed bag they appear to be long , plump and in good condition . cant wait to use these !",food quality,positive
"these beans came FAST ! not to mention as soon as i got the package ( packaged very well ) and opened it up . you could smell nothing but awesome vanilla aroma . inspecting the beans through the resealable plastic vaccume packed bag they appear to be long , plump and in good condition . cant wait to use these !",food style_options,positive
"these beans came FAST ! not to mention as soon as i got the package ( packaged very well ) and opened it up . you could smell nothing but awesome vanilla aroma . inspecting the beans through the resealable plastic vaccume packed bag they appear to be long , plump and in good condition . cant wait to use these !",food general,positive
I love this soup !,food general,positive
It is very creamy and flavorful .,food quality,positive
It is very creamy and flavorful .,food quality,positive
"Unlike all of the other tomato soups I have tried , this one tastes like tomatoes and not like ketchup .",food quality,positive
"S . food is pretty bland , even supposedly "" hot chili "" is pretty lame !",food general,negative
"S . food is pretty bland , even supposedly "" hot chili "" is pretty lame !",food general,negative
. makes everything taste yum !,food quality,positive
These are not very hot .,food quality,negative
No ghost chile heat level .,food quality,negative
"These are mild enough for children , and would make a good gift for someone new to hot snacks , but it is not likely to please chileheads .",food quality,negative
"These are mild enough for children , and would make a good gift for someone new to hot snacks , but it is not likely to please chileheads .",food quality,negative
They quickly melt into this delicious treat .,food quality,positive
We highly recommend this product and will buy it again .,food recommendation,positive
"A year or so ago , I use to buy these quite often because they were gluten - free .",food quality,positive
"Last month I decided to order some again and this product no longer says "" gluten - free "" on the packaging and contains wheat .",food quality,negative
I became very sick .,food general,negative
I do enjoy this product but will not be purchasing again because of the wheat .,food general,positive
"I was quite surprised by their taste , which is very good .",food quality,positive
"I wish they were available in bigger packages , otherwise the packaging itself costs more than the bites .",food style_options,negative
"These bars are no exception , purely healthy ingredients , so I feel good about eating them .",food general,positive
The Coconut Cream Pie is delicious .,food quality,positive
Every bite is pure heaven .,food quality,positive
My other favorite is the Peanut Butter & Jelly - Delish ! !,food quality,positive
Cashew Cookie is pretty good also .,food general,positive
I haven ' t found a flaw with this product yet .,food general,positive
I had been making my own baby food using a steamer and blender and this is so much easier .,food general,positive
I haven ' t tried meat yet but it ' s taken care of the fruits and veg I ' ve tried with no problems .,food general,positive
He loves them !,food quality,positive
Shipping was fast .,shipment delivery,positive
Nice sample for the price !,food prices,positive
"On par with the more mediocre generic instant hot chocolates , but at the cost per cup for these should be much better .",food quality,positive
"On par with the more mediocre generic instant hot chocolates , but at the cost per cup for these should be much better .",food prices,negative
My advice is to pick up an alternative brand ' s seasonal premium hot chocolate for the K - cup makers and skip this Green Mountain / Cafe Escapes variety - as these are disappointing at best .,food recommendation,negative
My advice is to pick up an alternative brand ' s seasonal premium hot chocolate for the K - cup makers and skip this Green Mountain / Cafe Escapes variety - as these are disappointing at best .,food general,negative
"Avoid if possible , but not a total waste .",food recommendation,negative
"Avoid if possible , but not a total waste .",food general,neutral
Excellent .,food general,positive
Extra cost is well worth the flavor .,food prices,negative
Extra cost is well worth the flavor .,food quality,positive
Packaging keeps coffee fresh .,shipment quality,positive
I was disappointed in the flavor and I have made better tea myself by adding a drop of Anise candy flavoring to green tea .,food quality,negative
Convenient packaging and the babies love it .,shipment quality,positive
This flavour is the best one out of the HappyBaby line of pouch foods .,food quality,positive
The worst I would have to say is the Amaranth Ratatouille .,food general,negative
Chick Chick has a nice subtle flavour and nice texture .,food quality,positive
Chick Chick has a nice subtle flavour and nice texture .,food style_options,positive
Highly recommend !,food recommendation,positive
They are so amazingly good that you ' ll find yourself with an empty package before you realize you ' ve eaten that many .,food general,positive
They ' re so expensive here because they ' re not found in the US and have to be imported .,amazon prices,negative
They ' re so expensive here because they ' re not found in the US and have to be imported .,amazon availability,negative
"You * can * get them cheaper from UK based websites , but the shipping ends up making it cost more in the long run .",shipment prices,negative
I gave it an extra star ( bumped up from 1 star ) since it does provide protein and that ' s essentially what I wanted .,food quality,positive
I ended up returning it since it tastes horrible .,food quality,negative
Another great Kashi cereal !,food general,positive
"I prefer blueberry over strawberry , but otherwise , this is great too !",food general,positive
"This is organic , has the right amount of flavor , sweetness , and crunch .",food quality,positive
"This is organic , has the right amount of flavor , sweetness , and crunch .",food quality,positive
This cereal is actually healthy for you .,food quality,positive
That makes a really good bowl of flavor in the morning or any time of day .,food quality,positive
Excellent service as always .,shipment delivery,positive
Order arrives when promised and in good contion .,shipment delivery,positive
Order arrives when promised and in good contion .,shipment quality,positive
Cookies are fresh .,food quality,positive
My whole family loves these almonds .,food general,positive
Great price ( even cheaper than what we ' ve been able to find at the grocery store ) .,amazon prices,positive
Great quality .,food quality,positive
Healthier than salt & vinegar chips : ),food general,positive
This Tieman ' s Dark Fusion coffee was a very pleasant surprise !,food general,positive
It has an excellent body and flavor . as good as just about any other ground coffee I have had .,food style_options,positive
It has an excellent body and flavor . as good as just about any other ground coffee I have had .,food quality,positive
Bergin ' s nuts are the best . i have never had fresher & tastier nuts . and I eat alot of nuts being a vegan .,food general,positive
Bergin ' s nuts are the best . i have never had fresher & tastier nuts . and I eat alot of nuts being a vegan .,food quality,positive
Bergin ' s nuts are the best . i have never had fresher & tastier nuts . and I eat alot of nuts being a vegan .,food quality,positive
While this product was way better than the buttery oil topping / popping stuff from Orville Redenbacher  it didn ' t quite seem to get the popcorn to taste like popcorn from carnivals .,food quality,negative
I borrowed some act II oil from my neighbour and this seeemed to get the taste I was looking for .,food quality,positive
Great deal for the quality of this Himalayan Salt !,food quality,positive
Great deal for the quality of this Himalayan Salt !,food prices,positive
I will be purchasing more and giving it as gifts .,food general,positive
"This stuff tastes great and is actually a healthy addition to the diet , in moderation .",food quality,positive
"This stuff tastes great and is actually a healthy addition to the diet , in moderation .",food quality,positive
I also use this to make an all - natural facial and body scrub !,food general,positive
exactly what i wanted . looks great and have had many nice compliments on it .,food style_options,positive
exactly what i wanted . looks great and have had many nice compliments on it .,food general,positive
"It made a great mothers day gift , as no place around here sells anything remotely close to it .",amazon availability,positive
"Yes the flower is not real as bamboo plants do not flower , but it does look nice .",food style_options,positive
The plant is real and has grown since purchased and it still looks great,food style_options,positive
It was wonderful to be able to have a real cup of coffee in my room !,food general,positive
"I would prefer it to be a bit stronger , but over all this is a great product for traveling and camping .",food general,positive
I have 2 chihuahua ' s and they are not at all interested in this toy .,food general,negative
"Our friend recommended this rice cereal , and we have never looked back .",food general,positive
"My daughter loves this , and gets it three times a day .",food general,positive
"We love it because not only is it organic , but it has other vitamins and nutrients vital to the development of any child .",food quality,positive
"Whats even better is that with this pack of 6 we are able to have plenty and not have to worry for weeks , and the subscription makes it even cheaper than if you were to buy it in any retail store .",amazon prices,negative
We like a mild - medium coffee and after testing several found this one to be the perfect cup .,food quality,positive
"We make an 8oz cup and it has a great aroma , mild taste - not bitter , not acidic .",food quality,positive
"We make an 8oz cup and it has a great aroma , mild taste - not bitter , not acidic .",food quality,positive
"We make an 8oz cup and it has a great aroma , mild taste - not bitter , not acidic .",food quality,neutral
He drinks it black and says it is the best he has tasted .,food general,positive
Hope others feel the same way,food recommendation,positive
We love this mix and use it to make a easy one pot meal from time to time .,food general,positive
Makes a yummy super simple meal !,food quality,positive
There is absolutely no problem with these K - Cups .,food general,neutral
"Tried 3 different types , all worked .",food general,positive
"Have re - ordered , still no problems .",food general,positive
The Italian roast is the best we have ever had .,food general,positive
It is still very good .,food general,positive
I will continue buying this one .,food general,positive
I saw all the great reviews on this coffee so I decided to give it a try and I was definitely pleasantly suprised !,food general,positive
"This coffee reminds me of Mounds , kinda chocolatey undertone with a subtle coconut flavor .",food quality,positive
"This coffee reminds me of Mounds , kinda chocolatey undertone with a subtle coconut flavor .",food style_options,positive
I loved it !,food general,positive
I have seven cats but one of them is really fussy and he just loves this so I buy this just for him,food general,positive
"I couldn ' t afford it if all seven were as fussy as him , so he gets one tray a day , he gets dry food , but he just loves this",food prices,negative
"I couldn ' t afford it if all seven were as fussy as him , so he gets one tray a day , he gets dry food , but he just loves this",food general,positive
I ' ve not tasted the original version but the hazelnut blend is delicious .,food quality,positive
Tastes like a hazelnut chocolate butter cup to me and I love the stiffer texture after being refrigerated .,food style_options,positive
I had not had this before but thought it made a great snack .,food general,positive
I ordered directly from Medora an assortment of all their flavors and enjoyed all of them .,food quality,positive
I love this coconut water - - it ' s naturally sweet and has nice little bits of coconut in the water ( but not too much ) .,food quality,positive
I love this coconut water - - it ' s naturally sweet and has nice little bits of coconut in the water ( but not too much ) .,food general,positive
"Now , it is listed as "" not available "" for the regular delivery , but in fact Amazon sells the SAME product for $ 38 ( also a 12 - pack , same brand , same size per can ) .",amazon availability,negative
"Now , it is listed as "" not available "" for the regular delivery , but in fact Amazon sells the SAME product for $ 38 ( also a 12 - pack , same brand , same size per can ) .",amazon prices,negative
I love my Keurig coffee unit and I love Kona blend coffee .,food general,positive
This Tully ' s Kona blend is very very tasty and rich coffee .,food quality,positive
Recommended .,food recommendation,positive
It ' s almost as good as the freshly brewed .,food general,positive
It has a great aroma and big taste .,food quality,positive
It has a great aroma and big taste .,food quality,positive
These are the first baked potato chips that taste great .,food quality,positive
They ' re low fat and offer the benefits of Omega 3 .,food quality,positive
They ' re low fat and offer the benefits of Omega 3 .,food quality,positive
"Not available yet but when they are , I ' ll buy a case .",amazon availability,negative
My dogs did not show any interest in this .,food general,negative
"They love their other Nylabone Bones , but did not care for the shape of this one .",food style_options,negative
The only thing I could think of was that it was to large for them ; 20 lb mini - Aussies .,food style_options,negative
"Switch fruit beverage promises "" 100 % of what you want , 0 % of what you don ' t want "" .",food general,positive
"According to the ingredients list , it contains no sugar or corn syrup , however it does have a syruppy sweetness to it .",food quality,negative
The light carbonation adds to the refreshment .,food general,positive
"Maybe I don ' t like hazelnut , I can ' t really say  but I can say that I did not like this flavor - at all .",food quality,negative
"This is the only time I have strongly disliked a flavor of tea , and I will not be using any more of it .",food quality,negative
This black tea is not very strong ; it ' s priced reasonably though .,food quality,negative
This black tea is not very strong ; it ' s priced reasonably though .,food prices,positive
"If you ' re adding a dash of milk into your black tea , this won ' t do .",food quality,negative
"If you ' re drinking it as is , without milk or sugar ; it ' s quite decent .",food quality,positive
"Faint aroma , doesn ' t taste as strong or smell as good as Tazo ' s Awake .",food quality,negative
"Faint aroma , doesn ' t taste as strong or smell as good as Tazo ' s Awake .",food quality,negative
"Nevertheless , pretty good value for what you get .",food prices,positive
My fussy 9 month old LOVED it instantly .,food general,positive
"I don ' t know if it is the flavor or the texture ( nice with some small bits in it ) , but she gobbles it down .",food quality,positive
"I don ' t know if it is the flavor or the texture ( nice with some small bits in it ) , but she gobbles it down .",food style_options,positive
It is worth the price ( especially if you do subscribe and save ) and I am pleased that she is getting a high quality protein meal and I don ' t have to puree chicken !,food prices,positive
It is worth the price ( especially if you do subscribe and save ) and I am pleased that she is getting a high quality protein meal and I don ' t have to puree chicken !,food general,positive
"I love the berry taste , it ' s kind of tart though , it does need some sugar added , at least for me .",food quality,positive
"But it ' s great both hot or cold , I really enjoy it everytime",food general,positive
"But it ' s great both hot or cold , I really enjoy it everytime",food general,positive
You can barely taste the vanilla .,food quality,negative
"It ' s good coffee , but if you ' re looking for a real vanilla flavor , go with the Van Houtte k - cups that are in a darker yellow package .",food general,positive
This goes well with coffee and good if you are in a hurry .,food general,positive
I worry about the fat content however .,food quality,negative
"With canned paste , I usually ended up throwing out the rest of the can after a week in the refrigerator made it taste like the can .",food quality,negative
I first used Amore paste when I lived in Europe and I loved it .,food general,positive
"It has a rich tomato flavor , no metal taste from the can and it keeps for weeks in the refrigerator .",food quality,positive
"It has a rich tomato flavor , no metal taste from the can and it keeps for weeks in the refrigerator .",food quality,positive
"It ' s more expensive than the small cans , but considering that I don ' t throw any away , it ' s cheaper in the long run .",food prices,negative
"It ' s more expensive than the small cans , but considering that I don ' t throw any away , it ' s cheaper in the long run .",food prices,positive
This Bigelows Earl Grey has been a favorite of ours since discovering it at a Walmart ( where it sells for about $ 2 a box ; it sells for around $ 4 at our local grocery store . ),food general,positive
The nice thing about Bigelows teas is that each tea bag comes in a sealed packet so the flavor remains fresh .,food quality,positive
The tree arrived on time .,shipment delivery,positive
"It was a birthday gift , which made it reallly embarrassing when my friend told me half of it was withered and crushed looking . disappointing .",food style_options,negative
"It was a birthday gift , which made it reallly embarrassing when my friend told me half of it was withered and crushed looking . disappointing .",food style_options,negative
They are so delicious and with much better ingredients and less preservatives than nutra grain bars .,food quality,positive
They are so delicious and with much better ingredients and less preservatives than nutra grain bars .,food quality,positive
They are so delicious and with much better ingredients and less preservatives than nutra grain bars .,food quality,positive
Same exact delicious product thankfully !,food quality,positive
The Grade A Medium Amber from Hidden Springs Maple Vermont is simply fabulous .,food quality,positive
Great and fast service .,shipment delivery,positive
Great and fast service .,polarity positive,positive
It ' s not as stiff as some of the pate style foods and my cat likes it .,food style_options,positive
This makes for more waste than I am willing to tolerate so I won ' t be buying any more Spot ' s Stew .,food general,negative
My family devoured this batch and I ' m buying more .,food general,positive
"They taste nutty and chocolatey , and have protein in them and stop the afternoon hunger pangs .",food quality,positive
My only quibble is that my local store is selling them for $ 17 .,amazon prices,negative
"99 , so we are buying them from there for now , but if you can ' t get them locally , it ' s well worth getting them from here and they are yummy !",food quality,positive
Bite into one of these ; first it ' s sour .,food quality,positive
Very sour .,food quality,positive
"These chewy morsels are worth every penny you pay , and you ' d better stock up .",food quality,positive
"Every time I go to replenish the pantry with them , they ' re either sold out or there are only two boxes left , which I buy .",amazon availability,negative
My dog loved these treats . and I like the fact that they contain all healthy ingredients .,food general,positive
My dog loved these treats . and I like the fact that they contain all healthy ingredients .,food quality,positive
Other than that they ' re excellent ! !,food general,positive
Rodeo Drive is my absolute favorite and I ' m ready to order more !,food general,positive
It arrived very fast .,shipment delivery,positive
We love it .,food general,positive
"I was worried this may be too bland for him , but he really likes it !",food general,positive
"Great price , great deal , great cereal .",food prices,positive
"Great price , great deal , great cereal .",food general,positive
"Great price , great deal , great cereal .",amazon prices,positive
Absolutely must have .,food general,positive
"Cannot find in stores where I live , so was thrilled to find it online .",amazon availability,positive
Was shipped to me quick and all intact .,shipment delivery,positive
"I can tell you that out of 50 cups , I received ZERO defective or damaged cups .",shipment quality,positive
"No problems , all 50 of them worked just fine .",polarity positive,positive
I loved G ' day Gourmet Tuna in Tomato Onion and Salsa Tomato .,food general,positive
"Since they are not available , I ordered this Safcol Tomato Salsa in hope to substitute the G ' day Gourmet .",amazon availability,negative
"Watery , salty and not as tasty .",food quality,negative
Carbquik is an amazing product .,food general,positive
"I use it for all kinds of bread like things on my low carb diet . breadsticks are delicious , the pizza crust is awesome . my only gripe with this is that its TWICE the price on Amazon .",food quality,positive
"I use it for all kinds of bread like things on my low carb diet . breadsticks are delicious , the pizza crust is awesome . my only gripe with this is that its TWICE the price on Amazon .",amazon prices,negative
"I use it for all kinds of bread like things on my low carb diet . breadsticks are delicious , the pizza crust is awesome . my only gripe with this is that its TWICE the price on Amazon .",food general,positive
Not sure we could live here without it !,food general,positive
Add to that Amazon ' s fantastic subscribe service and the fact they replaced my order because it was damaged why shop anywhere else ?,amazon prices,positive
Minced are minced very very very very small .,food style_options,negative
I must say I was quite disappointed in this product and will not order it again .,food general,negative
"I had purchased this product a few years ago and remembered it being so full bodied , flavorful and just perfect in every respect .",food quality,negative
"But this product while bearing the same name , yet a much different packaging look did not measure up to that earlier experience .",food general,negative
"Of all of the gluten free pretzels I have tried , these by far are the best .",food general,positive
Sometimes they are difficult to obtain .,amazon availability,negative
Stores do not stock them since they are a bit pricey but well worth it for those of us who are gluten - intolerant .,food prices,negative
I bought Halo chicken and I crumbled some over the canned food and my cats started gobbling it up .,food general,positive
It is a little pricey but I like that it is purely dehydrated chicken with no additives .,food prices,negative
"She mentioned that her cat didn ' t care for the salmon in it , however , the concept of the food is excellent .",food general,positive
"Well , yes , I agree , although , I would have given this excellent cat food the highest rating .",food general,positive
"My cats , all 5 of them , love all the flavors of this brand .",food quality,positive
I hope they introduce even more flavors of this ultra healthy brand of feline food in the future .,food general,positive
This is my favorite of all the Sparkling Ice flavors .,food general,positive
"I ' d definitely stay with the 17 - ounce size because it ' s fun to drink out of that perfectly shaped bottle , and I wouldn ' t want to dilute the delicious , authentic flavor with ice .",food style_options,positive
"I ' d definitely stay with the 17 - ounce size because it ' s fun to drink out of that perfectly shaped bottle , and I wouldn ' t want to dilute the delicious , authentic flavor with ice .",food quality,positive
"I ' d definitely stay with the 17 - ounce size because it ' s fun to drink out of that perfectly shaped bottle , and I wouldn ' t want to dilute the delicious , authentic flavor with ice .",food quality,positive
I would not buy these again .,food general,negative
They are so salty and leave a briney aftertaste .,food quality,negative
They are so salty and leave a briney aftertaste .,food quality,negative
It makes for very expensive coutons .,food prices,negative
"Great concept , but poor execution .",food quality,negative
The chicken soup turned out to be a little salty .,food quality,negative
But it is still a little salty .,food quality,negative
"a single pump in my coffee is heaven . we ' ve been trying all the other sugar - free flavors , but vanilla is always # 1 . it ' s awesome to mix in with plain yogurt too ! bf even mixes it in his milk with cereal . can ' t go wrong with this stuff ! oh and the pump is a must have .",food general,positive
My dog is crazy for these sticks !,food quality,positive
They are good for his teeth and last pretty long . not gone in a couple of bites .,food general,positive
They are good for his teeth and last pretty long . not gone in a couple of bites .,food general,positive
"Will get them again , also a good price !",food prices,positive
"A value price thru Amazon , as always . : )",amazon prices,positive
"Our cat doesn ' t like the feline Pill Pockets so much , but he loves these canine beef ones .",food general,positive
"And , the pieces are big , so I can use only half a Pill Pocket each day for his pills - - saves me money .",food style_options,positive
"And , the pieces are big , so I can use only half a Pill Pocket each day for his pills - - saves me money .",food prices,positive
Great product .,food general,positive
My dogs just love these treats !,food general,positive
"The smell heavenly and I ' m so glad they are dog treats because if they weren ' t , I ' d eat one every time I walked past the jar .",food quality,positive
They are pretty hard and can sometimes by tough to break up but it ' s seems a small effort when I see how much the dogs enjoy these .,food style_options,negative
They are pretty hard and can sometimes by tough to break up but it ' s seems a small effort when I see how much the dogs enjoy these .,food style_options,negative
These really do work !,food general,positive
We will keep buying these for sure !,food general,positive
They taste great !,food quality,positive
"I had been getting them from my grocery store , but they are rather expensive , so I was thrilled to find them on Amazon for a less expensive price and I was able to get them for even less when I got them on auto - ship .",amazon prices,positive
These pretzels are my main snack food and even my family loves them .,food general,positive
I would highly recommend them .,food recommendation,positive
VIA Italian Roast tastes burnt .,food quality,negative
"Since its a new product , Starbucks take notice : the 50pc half - filled non - descript recycled box packaging it comes in is really lame ; It came crushed in the order .",shipment quality,negative
"Moreover , the packets do not tear fully at the perforated line .",shipment quality,negative
"Instead , try the VIA Colombia and VIA Mocha flavors .",food recommendation,positive
"Instead , try the VIA Colombia and VIA Mocha flavors .",food recommendation,positive
The packaging is the same but the flavor is rich and smooth and tastes brewed .,food quality,positive
"It is a bit on the pricey side , but I try not to use it all the time .",food prices,negative
The consistency is a bit less viscous and sticky than normal peanut butter due to the lack of oil I suppose .,food quality,negative
A great buy for those who want natural peanut butter flavor without all the calories and fat .,food general,positive
I still couldn ' t have used it very often because it ' s very loud .,food general,negative
"Coconut oil is one of the healthiest oils on the planet . it has great disease fighting properties and cleansing , so those that see the 872 calories and flip out , don ' t worry , because it is all good for you .",food general,positive
"Coconut oil is one of the healthiest oils on the planet . it has great disease fighting properties and cleansing , so those that see the 872 calories and flip out , don ' t worry , because it is all good for you .",food general,positive
These are the best gummi bears we ' ve had .,food general,positive
"Great for favors , for snacks , and parties !",food quality,positive
Even great if you just love Gummi Bears !,food general,positive
I love this tea !,food general,positive
"I use my Senseo pod brewer , and 1 pod of this tea makes 8oz of the most wonderful tea I ever have tasted .",food quality,positive
"It it not too lemony , but light and soothing .",food quality,positive
my 4 dogs all had allergies and are just fine now that i switched to Wellness . .,food general,positive
The fush one smell abit but . . they still love it . .,food general,positive
The fush one smell abit but . . they still love it . .,food quality,negative
Either the dried orthe canned r terrific flavors .,food quality,negative
"I am pretty particular about my Pu - erh tea , and am always hesitant to try a new one .",food general,positive
This was is wonderful .,food general,positive
Perfectly balanced flavor .,food quality,positive
Recommend it for those who get constipated ( sorry about that ) and for an overall feeling of calm .,food recommendation,positive
You ' ll like the taste too .,food quality,positive
One more thing - it ' s cheaper purchased through Amazon - and the vendor ( marketplace ) will get it to you fast ( with samples ) .,amazon prices,positive
One more thing - it ' s cheaper purchased through Amazon - and the vendor ( marketplace ) will get it to you fast ( with samples ) .,shipment delivery,positive
It ' s delicious tasting and organic .,food quality,positive
I have to say that this decaf is pretty good .,food general,positive
This tastes almost like regular coffee .,food quality,positive
My husband had a bowl of steel cut oatmeal at a restaurant a short while ago and he came home raving about how different and good it was .,food general,positive
"The McCANN ' S Steel Cut Irish oatmeal is just like the restaurant according to my husband , and he has been making it every morning for breakfast along with a bit of brown sugar .",food general,positive
"It is a great product and by the way , it makes great "" crunchy "" cookies as the texture is that way .",food general,positive
The aroma that comes from this pouches is to die for .,food quality,positive
"It is so real and intense , that speaks itself for the quality of a product .",food quality,positive
The package of the product is well designed as result the product will stay fresh longer .,shipment quality,positive
I didn ' t like this coffee at all .,food general,negative
There is mild bitterness and the coffee was slightly weak .,food quality,negative
There is mild bitterness and the coffee was slightly weak .,food quality,negative
"So far the only K - cup coffee that I enjoy is the Barista Prima Italian Roast ( I think that ' s the brand )  but I wanted something I could order on subscribe and save , so I always had coffee .",food general,positive
"I ordered the Tully ' s Italian Roast to see how it is , but it too isn ' t as good as the other .",food general,negative
"For several years now , I have searched for a good quality and good tasting protein drink , and was never able to find one until I discovered Orgain Protein Drink .",food quality,positive
"For several years now , I have searched for a good quality and good tasting protein drink , and was never able to find one until I discovered Orgain Protein Drink .",food quality,positive
I am so pleased to have discovered the Orgain Protein Drink .,food general,positive
I will recommend it to everyone .,food recommendation,positive
The Senseo coffe pods work with are Black & Decker Home Cafe single cup maker .,food general,positive
We Love both of them ! ! !,food general,positive
The pods are getting hard to find in stores and are costly .,food prices,negative
"So , when we need more Senseo coffe pods , I order a 6 pack of them thru Amazon . . .",amazon availability,positive
"I also make sure it ' s a "" prime "" purchase for free shipping .",shipment prices,positive
Great product .,food general,positive
Dogs love this treat .,food general,positive
It ' s hard to get them to eat only a few at a time .,food general,positive
"However , this product is pure protein and therefore not great for their kidneys if they eat too many .",food quality,positive
"However , this product is pure protein and therefore not great for their kidneys if they eat too many .",food general,negative
I really like this particular magnesium supplement .,food general,positive
In ice cold water it tastes much like lemonade !,food quality,positive
"It helps with minor muscle aches , headaches , and constipation .",food general,positive
"Start out with a 1 / 2 tsp and you can gradually increase it , and you ' ll know when you ' ve found the right amount for your body .",food general,positive
They sent the wrong size . .,food style_options,negative
Love the product .,food general,positive
Drink it every day . .,food general,positive
I have used this Wellness fish formula for 8 years for my dogs .,food general,positive
This food is a super high quality food for dogs as well as having some healing attributes that make it very healthy for seizures and liver issues .,food quality,positive
This food is a super high quality food for dogs as well as having some healing attributes that make it very healthy for seizures and liver issues .,food quality,positive
This food is a super high quality food for dogs as well as having some healing attributes that make it very healthy for seizures and liver issues .,food quality,positive
My Schipperke ' s are doing very well on this formula and no longer require Phenabarb or any seizure medication and the liver studies on their blood work are almost normal at 13 years of age after serious liver problems 8 years ago .,food general,positive
Wellness tests All batches for problems prior to distribution .,food general,positive
They did give a voluntary recall on the puppy formula even when it tested out with no contamination .,food general,positive
I also feed the senior dog formula to my 100 pound German Shepherd dog as I believe it has given him wonderful joint health help as he ages .,food general,positive
I also feed the senior dog formula to my 100 pound German Shepherd dog as I believe it has given him wonderful joint health help as he ages .,food general,positive
What can I say that is bad about Crunch N ' Munch ? !,food general,positive
"Aside from the obvious ( it ' s not the most healthful snack ) , this is a great family - pleasing snack .",food general,positive
"It ' s yummy , comes in smaller boxes ( portion control anyone ? ! ) and you can ' t beat this price on Amazon .",food quality,positive
"It ' s yummy , comes in smaller boxes ( portion control anyone ? ! ) and you can ' t beat this price on Amazon .",amazon prices,positive
I only paid about 60 cents a box and it would be at least a dollar in any of the stores around me .,amazon prices,positive
Love Amazon grocery bargains like this !,amazon prices,positive
This is a quick an easy breakfast .,food general,positive
I just had boiling water from the kettle and I am good to go .,food general,positive
I found I need a few to do trial and error to get the right level of water for me .,food general,positive
The packets where just the right size for me .,food style_options,positive
My husband however has found he needs two at a time to make sure he has enough for breakfast .,food general,positive
3 of 12 were dented .,polarity negative,positive
Looks like I will be eating a lot of brown bread this winter while looking foranother place to purchase .,food style_options,positive
I purchased this product in 2011 and it was just what I ordered - pure dates and delicious .,food general,positive
I ordered again last month and got an adulterated product with sugar and water added to date juice .,food quality,negative
The sugar water is a throwaway .,food quality,negative
"Alwadi Al Akhdar Date Molasses , 24 .",food general,negative
I have used the sweetleaf Stevia for years and I ' ve tried others but the Sweetlead is my very favorite .,food general,positive
I have used the sweetleaf Stevia for years and I ' ve tried others but the Sweetlead is my very favorite .,food general,positive
Purchasing from Amazon . com is very easy and cost sufficient .,amazon availability,positive
